HarvestYear,ID2,Longitude,Latitude,SampleID,Crop,GrainSampleArea,GrainMassWet,GrainMassWetInGrainSample,GrainMassOvenDryInGrainSample,GrainMassAirDry,GrainMassOvenDry,GrainMoisture,GrainProtein,GrainStarch,GrainWGlutDM,GrainOilDM,GrainTestWeight,GrainCarbon,GrainNitrogen,GrainSulfur,BiomassSampleArea,BiomassWet,BiomassAirDry,GrainMassWetInBiomassSample,GrainMassOvenDryInBiomassSample,ResidueMassWetSubsample,ResidueMassOvenDrySubsample,ResidueCarbon,ResidueNitrogen,ResidueSulfur,Comments
2007,17,-117.07999,46.778797,,WW,2.032,,1331,1265,,,,,,,,,,1.8771929824561402,,0,0,,0,0,,,,,,
2007,18,-117.08888012,46.77895174,,AL,,,,,,,,,,,,,,,,,,,,,,,,,,This area planted to RR alfalfa.  WT should have been here if it were planted.
2007,19,-117.08846626,46.77882662,,WL,0,,0,0,,,,,,,,,44.74,3.56,0.2416,2,,,7,8,,,,,,
2007,20,-117.088064,46.778867,,WL,0,,0,0,,,,,,,,,44.29,4.217,0.2448,2,,,116,115,,,,,,
2007,21,-117.087646,46.778842,,SC,2.032,,396,384,,,,,,,,,62.377,3.3993,0.5394,0,,,0,0,,,,,,
2007,24,-117.086392,46.779077,,SP,0,,0,0,,,,,,,,,44.12,3.104,0.2087,2,,,272,262,,,,,,
2007,25,-117.085974,46.779047,,SB,2.032,,1079,0,,,,,,,,,44.52,1.999,0.1816,0,,,0,0,,,,,,
2007,26,-117.085556,46.778952,,SW,2.032,,767,726,,,,,,,,,,2.175438596491228,,0,0,,0,0,,,,,,
2007,27,-117.08511704,46.77906282,,SW,2.032,,763,731,,,,,,,,,,2.4035087719298245,,0,0,,0,0,,,,,,
2007,28,-117.08472,46.778918,,SW,2.032,,732,700,,,,,,,,,,2.6842105263157894,,0,0,,0,0,,,,,,
2007,29,-117.084302,46.779007,,SW,2.032,,508,489,,,,,,,,,,2.789473684210526,,0,0,,0,0,,,,,,
2007,30,-117.083884,46.77896,,SW,2.032,,700,679,,,,,,,,,,2.456140350877193,,0,0,,0,0,,,,,,
2007,31,-117.083466,46.779023,,SW,2.032,,324,309,,,,,,,,,,2.5087719298245617,,0,0,,0,0,,,,,,
2007,32,-117.083048,46.778944,,SW,2.032,,786,757,,,,,,,,,,2.6491228070175437,,0,0,,0,0,,,,,,
2007,33,-117.08263,46.779013,,SW,2.032,,302,288,,,,,,,,,,2.8596491228070176,,0,0,,0,0,,,,,,
2007,34,-117.082212,46.77905,,WW,2.032,,888,855,,,,,,,,,,1.736842105263158,,0,0,,0,0,,,,,,
2007,35,-117.081794,46.778852,,WW,2.032,,1032,991,,,,,,,,,,1.8421052631578947,,0,0,,0,0,,,,,,
2007,36,-117.08140584,46.77900737,,WW,2.032,,1554,1511,,,,,,,,,,1.8245614035087718,,0,0,,0,0,,,,,,
2007,37,-117.080958,46.778993,,WW,2.032,,845,816,,,,,,,,,43.934,1.8551,,0,0,,0,0,,,,,,
2007,38,-117.08054,46.778849,,WW,2.032,,1087,1041,,,,,,,,,43.904,1.9089,,0,0,,0,0,,,,,,
2007,39,-117.080122,46.779112,,WW,2.032,,1022,993,,,,,,,,,,1.5964912280701753,,0,0,,0,0,,,,,,
2007,40,-117.079704,46.779083,,WW,2.032,,542,520,,,,,,,,,43.816,1.8795,,0,0,,0,0,,,,,,
2007,41,-117.079286,46.779047,,WW,2.032,,1236,1189,,,,,,,,,44.006,2.2232,,0,0,,0,0,,,,,,
2007,42,-117.08870619,46.77911338,,AL,,,,,,,,,,,,,,,,,,,,,,,,,,This area planted to RR alfalfa.  WT should have been here if it were planted.
2007,43,-117.088318,46.779153,,WT,2.032,,994,954,,,,,,,,,44.37,2.102,0.2354,0,,,0,0,,,,,,
2007,44,-117.0879,46.779128,,WL,0,,0,0,,,,,,,,,44.6,3.961,0.2744,2,,,141,139,,,,,,
2007,45,-117.08746351,46.77928833,,SC,2.032,,259,253,,,,,,,,,62.711,3.5503,0.5406,0,,,0,0,,,,,,
2007,46,-117.087064,46.779278,,SC,2.032,,355,347,,,,,,,,,61.939,3.4257,0.5211,0,,,0,0,,,,,,
2007,48,-117.086228,46.779333,,SP,0,,0,0,,,,,,,,,44.19,3.475,0.2147,2,,,390,374,,,,,,
2007,49,-117.08581,46.779238,,SB,2.032,,1108,0,,,,,,,,,44.63,2.02,0.1796,0,,,0,0,,,,,,
2007,50,-117.08533553,46.77932123,,SW,2.032,,829,795,,,,,,,,,,2.4736842105263155,,0,0,,0,0,,,,,,
2007,51,-117.08496351,46.77919681,,SW,2.032,,669,634,,,,,,,,,,2.7543859649122804,,0,0,,0,0,,,,,,
2007,52,-117.084556,46.779293,,SW,2.032,,844,808,,,,,,,,,,2.6491228070175437,,0,0,,0,0,,,,,,
2007,53,-117.084138,46.779246,,SW,2.032,,737,715,,,,,,,,,,2.43859649122807,,0,0,,0,0,,,,,,
2007,54,-117.08372,46.779309,,SW,2.032,,737,706,,,,,,,,,,2.4736842105263155,,0,0,,0,0,,,,,,
2007,55,-117.083302,46.77923,,SW,2.032,,743,716,,,,,,,,,,2.175438596491228,,0,0,,0,0,,,,,,
2007,56,-117.08290191,46.77931128,,SW,2.032,,670,647,,,,,,,,,,2.56140350877193,,0,0,,0,0,,,,,,
2007,57,-117.082466,46.779336,,SW,2.032,,787,761,,,,,,,,,,2.456140350877193,,0,0,,0,0,,,,,,
2007,58,-117.082048,46.779138,,WW,2.032,,745,715,,,,,,,,,,2.280701754385965,,0,0,,0,0,,,,,,
2007,59,-117.08160015,46.77925244,,WW,2.032,,1530,1466,,,,,,,,,44.85,2.1998,,0,0,,0,0,,,,,,
2007,60,-117.081212,46.779279,,WW,2.032,,1425,1360,,,,,,,,,,2.3333333333333335,,0,0,,0,0,,,,,,
2007,61,-117.080794,46.779135,,WW,2.032,,1028,982,,,,,,,,,,1.368421052631579,,0,0,,0,0,,,,,,
2007,62,-117.08039988,46.77941847,,WW,2.032,,1329,1277,,,,,,,,,,1.6666666666666665,,0,0,,0,0,,,,,,
2007,63,-117.079958,46.779369,,WW,2.032,,1051,1010,,,,,,,,,43.826,2.3512,,0,0,,0,0,,,,,,
2007,64,-117.07954,46.779333,,WW,2.032,,1127,1088,,,,,,,,,,2.1578947368421053,,0,0,,0,0,,,,,,
2007,65,-117.079122,46.779254,,WW,2.032,,1178,1128,,,,,,,,,,2.578947368421052,,0,0,,0,0,,,,,,
2007,66,-117.07873385,46.77928646,,WW,2.032,,1117,1067,,,,,,,,,43.685,2.1536,,0,0,,0,0,,,,,,
2007,67,-117.078286,46.779271,,WW,2.032,,737,717,,,,,,,,,,2.1052631578947367,,0,0,,0,0,,,,,,
2007,68,-117.088231,46.779439000000004,,WT,2.032,,1026,984,,,,,,,,,44.44,2.068,0.2372,0,,,0,0,,,,,,
2007,69,-117.087813,46.779414,,WL,0,,0,0,,,,,,,,,44.76,4.221,0.26,2,,,90,89,,,,,,
2007,70,-117.087395,46.779587,,WL,0,,0,0,,,,,,,,,44.11,4.076,0.2862,2,,,232,229,,,,,,
2007,71,-117.086977,46.779564,,SC,2.032,,419,406,,,,,,,,,62.637,3.6304,0.5583,0,,,0,0,,,,,,
2007,74,-117.08569155,46.77950963,,SB,2.032,,1133,0,,,,,,,,,44.46,2.08,0.1811,0,,,0,0,,,,,,
2007,75,-117.085305,46.779642,,SB,2.032,,1075,0,,,,,,,,,44.63,1.971,0.1736,0,,,0,0,,,,,,
2007,76,-117.084887,46.77949,,SW,2.032,,1092,1038,,,,,,,,,,2.3333333333333335,,0,0,,0,0,,,,,,
2007,77,-117.084469,46.779579,,SW,2.032,,848,807,,,,,,,,,,2.631578947368421,,0,0,,0,0,,,,,,
2007,78,-117.084051,46.779532,,SW,2.032,,743,721,,,,,,,,,,2.8596491228070176,,0,0,,0,0,,,,,,
2007,79,-117.083633,46.779595,,SW,2.032,,869,844,,,,,,,,,,1.7719298245614035,,0,0,,0,0,,,,,,
2007,80,-117.083215,46.779516,,SW,2.032,,788,752,,,,,,,,,,2.5964912280701755,,0,0,,0,0,,,,,,
2007,81,-117.082797,46.779585,,SW,2.032,,688,664,,,,,,,,,,2.3859649122807016,,0,0,,0,0,,,,,,
2007,82,-117.082379,46.779622,,SW,2.032,,872,846,,,,,,,,,,2.5087719298245617,,0,0,,0,0,,,,,,
2007,83,-117.081961,46.779424,,WW,2.032,,1174,1134,,,,,,,,,44.171,2.2014,,0,0,,0,0,,,,,,
2007,84,-117.081543,46.779563,,WW,2.032,,1167,1126,,,,,,,,,,2,,0,0,,0,0,,,,,,
2007,85,-117.081125,46.779565,,WW,2.032,,1265,1222,,,,,,,,,,1.8596491228070173,,0,0,,0,0,,,,,,
2007,86,-117.080707,46.779421,,WW,,,,,,,,,,,,,,,,,,,,,,,,,,wet spot.  This spot was not planted
2007,87,-117.080289,46.779684,,WW,2.032,,813,776,,,,,,,,,,1.7719298245614035,,0,0,,0,0,,,,,,
2007,88,-117.079871,46.779655,,WW,2.032,,1070,1029,,,,,,,,,,2.3508771929824563,,0,0,,0,0,,,,,,
2007,89,-117.07944702,46.77960671,,WW,2.032,,1068,1028,,,,,,,,,43.82,2.1736,,0,0,,0,0,,,,,,
2007,90,-117.079035,46.77954,,WW,2.032,,1055,1010,,,,,,,,,,2.578947368421052,,0,0,,0,0,,,,,,
2007,91,-117.078617,46.779552,,WW,2.032,,1396,1345,,,,,,,,,43.904,2.0895,,0,0,,0,0,,,,,,
2007,92,-117.078199,46.779557,,WW,2.032,,1604,1547,,,,,,,,,,2,,0,0,,0,0,,,,,,
2007,93,-117.077781,46.779494,,WW,2.032,,650,618,,,,,,,,,,2.3684210526315788,,0,0,,0,0,,,,,,
2007,94,-117.077363,46.779658,,WW,2.032,,562,536,,,,,,,,,,2.526315789473684,,0,0,,0,0,,,,,,
2007,95,-117.08807304,46.77971682,,AL,,,,,,,,,,,,,,,,,,,,,,,,,,This area planted to RR alfalfa.  WT should have been here if it were planted.
2007,96,-117.087663,46.7797,,WT,2.032,,607,587,,,,,,,,,44.26,1.802,0.2194,0,,,0,0,,,,,,
2007,97,-117.087245,46.779873,,WL,0,,0,0,,,,,,,,,44.3,3.428,0.2557,2,,,46,46,,,,,,
2007,98,-117.086827,46.77985,,SC,2.032,,355,343,,,,,,,,,61.654,3.8346,0.6019,0,,,0,0,,,,,,
2007,99,-117.086409,46.779935,,SC,2.032,,397,386,,,,,,,,,62.646,3.6551,0.5606,0,,,0,0,,,,,,
2007,101,-117.085573,46.77981,,SP,0,,0,0,,,,,,,,,44.05,3.332,0.2187,2,1013,,346,331,75,70,,,,
2007,102,-117.085155,46.779928,,SB,2.032,,762,0,,,,,,,,,44.84,2.056,0.1833,0,,,0,0,,,,,,
2007,103,-117.084737,46.779776,,SW,2.032,,873,831,,,,,,,,,,2.4736842105263155,,0,0,,0,0,,,,,,
2007,104,-117.08434522,46.77988297,,SW,2.032,,763,732,,,,,,,,,,1.8771929824561402,,0,0,,0,0,,,,,,
2007,105,-117.083901,46.779818,,SW,2.032,,655,630,,,,,,,,,,2.4912280701754383,,0,0,,0,0,,,,,,
2007,106,-117.083483,46.779881,,SW,2.032,,723,692,,,,,,,,,,2.4210526315789473,,0,0,,0,0,,,,,,
2007,107,-117.083065,46.779802,,SW,2.032,,357,343,,,,,,,,,,2.245614035087719,,0,0,,0,0,,,,,,
2007,108,-117.082647,46.779871,,SW,2.032,,684,651,,,,,,,,,,2.1052631578947367,,0,0,,0,0,,,,,,
2007,109,-117.08219348,46.77987977,,SW,2.032,,809,774,,,,,,,,,,2.578947368421052,,0,0,,0,0,,,,,,
2007,110,-117.08175331,46.77967045,,WW,2.032,,1185,1144,,,,,,,,,,1.6842105263157894,,0,0,,0,0,,,,,,
2007,111,-117.081393,46.779849,,WW,2.032,,738,707,,,,,,,,,44.134,2.0199,,0,0,,0,0,,,,,,
2007,112,-117.080975,46.779851,,WW,2.032,,1054,1014,,,,,,,,,,1.9824561403508774,,0,0,,0,0,,,,,,
2007,113,-117.08053909,46.77969063,,WW,2.032,,814,777,,,,,,,,,,2.0350877192982453,,0,0,,0,0,,,,,,
2007,114,-117.080139,46.77997,,WW,2.032,,667,639,,,,,,,,,43.837,1.9116,,0,0,,0,0,,,,,,
2007,115,-117.07970309,46.77992463,,WW,2.032,,819,801,,,,,,,,,,1.8421052631578947,,0,0,,0,0,,,,,,
2007,116,-117.079303,46.779905,,WW,2.032,,1055,1010,,,,,,,,,,1.5438596491228072,,0,0,,0,0,,,,,,
2007,117,-117.078885,46.779826,,WW,2.032,,968,928,,,,,,,,,,2.0350877192982453,,0,0,,0,0,,,,,,
2007,118,-117.078467,46.779838,,WW,2.032,,1244,1196,,,,,,,,,44.314,2.156,,0,0,,0,0,,,,,,
2007,119,-117.07801916,46.77982663,,WW,2.032,,1324,1280,,,,,,,,,44.246,2.1054,,0,0,,0,0,,,,,,
2007,120,-117.077631,46.77978,,WW,2.032,,835,797,,,,,,,,,,2.2105263157894735,,0,0,,0,0,,,,,,
2007,121,-117.077213,46.779944,,WW,2.032,,544,521,,,,,,,,,,2.1052631578947367,,0,0,,0,0,,,,,,
2007,122,-117.087699,46.779986,,WT,2.032,,1099,1065,,,,,,,,,43.48,1.718,0.1395,0,,,0,0,,,,,,
2007,123,-117.087281,46.780159,,WT,2.032,,975,937,,,,,,,,,43.83,2.267,0.1729,0,,,0,0,,,,,,
2007,124,-117.086863,46.780136,,WL,0,,0,0,,,,,,,,,44.42,3.671,0.297,2,,,118,117,,,,,,
2007,125,-117.086445,46.780221,,SC,2.032,,415,403,,,,,,,,,62.33,3.856,0.5774,0,,,0,0,,,,,,
2007,127,-117.08559328,46.78008882,,SP,0,,0,0,,,,,,,,,44.57,3.557,0.263,2,921,,367,352,89,83,,,,
2007,128,-117.085191,46.780214,,SP,0,,0,0,,,,,,,,,43.95,3.31,0.249,2,,,448,430,,,,,,
2007,129,-117.084773,46.780062,,SB,2.032,,1036,0,,,,,,,,,44.44,2.056,0.1846,0,,,0,0,,,,,,
2007,130,-117.084355,46.780151,,SW,2.032,,918,886,,,,,,,,,,1.8245614035087718,,0,0,,0,0,,,,,,
2007,131,-117.083937,46.780104,,SW,2.032,,878,839,,,,,,,,,,2.4912280701754383,,0,0,,0,0,,,,,,
2007,132,-117.083519,46.780167,,SW,2.032,,882,852,,,,,,,,,,2.4736842105263155,,0,0,,0,0,,,,,,
2007,133,-117.083101,46.780088,,SW,2.032,,450,432,,,,,,,,,,1.719298245614035,,0,0,,0,0,,,,,,
2007,134,-117.082683,46.780157,,SW,2.032,,800,772,,,,,,,,,,2.912280701754386,,0,0,,0,0,,,,,,
2007,135,-117.082265,46.780194,,SW,2.032,,624,602,,,,,,,,,,2.4035087719298245,,0,0,,0,0,,,,,,
2007,136,-117.081847,46.779996,,SW,2.032,,588,568,,,,,,,,,,2.578947368421052,,0,0,,0,0,,,,,,
2007,137,-117.08145287,46.78014727,,SW,2.032,,744,720,,,,,,,,,,2.87719298245614,,0,0,,0,0,,,,,,
2007,138,-117.081011,46.780137,,WW,2.032,,1036,994,,,,,,,,,,1.8070175438596492,,0,0,,0,0,,,,,,
2007,139,-117.080593,46.779993,,WW,2.032,,759,731,,,,,,,,,,2.052631578947368,,0,0,,0,0,,,,,,
2007,140,-117.080175,46.780256,,WW,2.032,,853,815,,,,,,,,,,1.8596491228070173,,0,0,,0,0,,,,,,
2007,141,-117.079757,46.780226999999996,,WW,2.032,,710,685,,,,,,,,,,1.2456140350877192,,0,0,,0,0,,,,,,
2007,142,-117.079339,46.780191,,WW,2.032,,952,918,,,,,,,,,,1.5614035087719298,,0,0,,0,0,,,,,,
2007,143,-117.0789031,46.78010382,,WW,2.032,,1005,966,,,,,,,,,44.237,2.1219,,0,0,,0,0,,,,,,
2007,144,-117.078503,46.780124,,WW,2.032,,969,937,,,,,,,,,,1.8245614035087718,,0,0,,0,0,,,,,,
2007,145,-117.078085,46.780129,,WW,2.032,,929,893,,,,,,,,,,1.5614035087719298,,0,0,,0,0,,,,,,
2007,146,-117.077667,46.780066,,WW,2.032,,758,722,,,,,,,,,,1.8421052631578947,,0,0,,0,0,,,,,,
2007,147,-117.077249,46.78023,,WW,2.032,,497,474,,,,,,,,,,1.8947368421052633,,0,0,,0,0,,,,,,
2007,148,-117.076831,46.780004,,WW,2.032,,1063,1013,,,,,,,,,,2.017543859649123,,0,0,,0,0,,,,,,
2007,149,-117.087103,46.780422,,WT,2.032,,1327,1289,,,,,,,,,43.92,2.201,0.165,0,,,0,0,,,,,,
2007,150,-117.086685,46.780507,,WL,0,,0,0,,,,,,,,,44.63,3.818,0.2891,2,,,41,41,,,,,,
2007,151,-117.08622506,46.78045544,,SC,2.032,,343,334,,,,,,,,,62.524,3.871,0.6211,0,,,0,0,,,,,,
2007,154,-117.085013,46.780348,,SP,0,,0,0,,,,,,,,,44.32,3.153,0.264,2,,,288,277,,,,,,
2007,155,-117.084595,46.780437,,SB,2.032,,494,0,,,,,,,,,44.74,2.191,0.1951,0,,,0,0,,,,,,
2007,156,-117.084177,46.78039,,SW,2.032,,927,891,,,,,,,,,,2.4035087719298245,,0,0,,0,0,,,,,,
2007,157,-117.083759,46.780453,,SW,2.032,,557,528,,,,,,,,,,2.2982456140350878,,0,0,,0,0,,,,,,
2007,158,-117.083341,46.780374,,SW,2.032,,603,576,,,,,,,,,,2.578947368421052,,0,0,,0,0,,,,,,
2007,159,-117.082923,46.780443,,SW,2.032,,558,532,,,,,,,,,,2.263157894736842,,0,0,,0,0,,,,,,
2007,160,-117.082505,46.78048,,SW,2.032,,527,506,,,,,,,,,,2.280701754385965,,0,0,,0,0,,,,,,
2007,161,-117.082087,46.780282,,SW,2.032,,606,578,,,,,,,,,,2.3684210526315788,,0,0,,0,0,,,,,,
2007,162,-117.08164513,46.78040873,,SW,2.032,,673,649,,,,,,,,,,3.052631578947368,,0,0,,0,0,,,,,,
2007,163,-117.081251,46.780423,,SW,2.032,,556,531,,,,,,,,,,2.719298245614035,,0,0,,0,0,,,,,,
2007,164,-117.080833,46.780279,,WW,2.032,,1037,1009,,,,,,,,,,1.719298245614035,,0,0,,0,0,,,,,,
2007,165,-117.080415,46.780542,,WW,2.032,,1241,1197,,,,,,,,,,1.8947368421052633,,0,0,,0,0,,,,,,
2007,166,-117.079997,46.780513,,WW,2.032,,1127,1084,,,,,,,,,,2.3333333333333335,,0,0,,0,0,,,,,,
2007,167,-117.079579,46.780477,,WW,2.032,,826,789,,,,,,,,,44.64,2.2775,,0,0,,0,0,,,,,,
2007,168,-117.079161,46.780398,,WW,2.032,,783,751,,,,,,,,,,1.8596491228070173,,0,0,,0,0,,,,,,
2007,169,-117.078743,46.78041,,WW,2.032,,809,774,,,,,,,,,,2.3508771929824563,,0,0,,0,0,,,,,,
2007,170,-117.078325,46.780415,,WW,2.032,,569,545,,,,,,,,,44.357,2.1873,,0,0,,0,0,,,,,,
2007,171,-117.077907,46.780352,,WW,2.032,,704,673,,,,,,,,,44.288,2.2916,,0,0,,0,0,,,,,,
2007,172,-117.077489,46.780516,,WW,2.032,,836,803,,,,,,,,,,1.6666666666666665,,0,0,,0,0,,,,,,
2007,173,-117.077071,46.78029,,WW,2.032,,783,751,,,,,,,,,,2.1052631578947367,,0,0,,0,0,,,,,,
2007,174,-117.076653,46.780414,,WW,2.032,,1035,998,,,,,,,,,,1.8070175438596492,,0,0,,0,0,,,,,,
2007,175,-117.086879,46.780708,,WT,2.032,,1005,977,,,,,,,,,43.95,2.237,0.1743,0,,,0,0,,,,,,
2007,176,-117.08647678,46.78080097,,WT,2.032,,1486,1426,,,,,,,,,44.01,2.166,0.1695,0,,,0,0,,,,,,
2007,177,-117.086043,46.780763,,WL,0,,0,0,,,,,,,,,44.21,3.901,0.2786,2,,,238,234,,,,,,
2007,178,-117.085625,46.780668,,SC,2.032,,594,576,,,,,,,,,61.753,3.7553,0.5728,0,,,0,0,,,,,,
2007,180,-117.084789,46.780634,,SP,0,,0,0,,,,,,,,,44.2,2.969,0.2827,2,,,182,176,,,,,,
2007,181,-117.084371,46.780723,,SB,2.032,,827,0,,,,,,,,,43.93,2.011,0.1791,0,,,0,0,,,,,,
2007,182,-117.08392119,46.78065692,,SW,2.032,,603,579,,,,,,,,,,2.8947368421052633,,0,0,,0,0,,,,,,
2007,183,-117.083535,46.780739,,SW,2.032,,1012,972,,,,,,,,,,2.3333333333333335,,0,0,,0,0,,,,,,
2007,184,-117.083117,46.78066,,SW,2.032,,1016,951,,,,,,,,,,2.1929824561403506,,0,0,,0,0,,,,,,
2007,185,-117.082699,46.780729,,SW,2.032,,919,887,,,,,,,,,,2.631578947368421,,0,0,,0,0,,,,,,
2007,186,-117.082281,46.780766,,SW,2.032,,731,706,,,,,,,,,,1.4736842105263157,,0,0,,0,0,,,,,,
2007,187,-117.081863,46.780568,,SW,2.032,,638,607,,,,,,,,,,1.4912280701754386,,0,0,,0,0,,,,,,
2007,188,-117.081445,46.780707,,SW,2.032,,542,523,,,,,,,,,,2.8596491228070176,,0,0,,0,0,,,,,,
2007,189,-117.081027,46.780709,,SW,2.032,,863,833,,,,,,,,,,2.31578947368421,,0,0,,0,0,,,,,,
2007,190,-117.080609,46.780565,,WW,2.032,,973,943,,,,,,,,,43.92,2.101,,0,0,,0,0,,,,,,
2007,191,-117.080191,46.780828,,WW,2.032,,1059,1006,,,,,,,,,,1.8947368421052633,,0,0,,0,0,,,,,,
2007,192,-117.079773,46.780799,,WW,2.032,,920,882,,,,,,,,,,2.1228070175438596,,0,0,,0,0,,,,,,
2007,193,-117.079355,46.780763,,WW,2.032,,1000,939,,,,,,,,,44.07,2.04,,0,0,,0,0,,,,,,
2007,194,-117.07891312,46.78066353,,WW,2.032,,1050,1003,,,,,,,,,,1.526315789473684,,0,0,,0,0,,,,,,
2007,195,-117.078519,46.780696,,WW,2.032,,1033,985,,,,,,,,,,1.3859649122807018,,0,0,,0,0,,,,,,
2007,196,-117.078101,46.780701,,WW,2.032,,1158,1112,,,,,,,,,,1.6842105263157894,,0,0,,0,0,,,,,,
2007,197,-117.077683,46.780638,,WW,2.032,,874,843,,,,,,,,,44.166,2.0011,,0,0,,0,0,,,,,,
2007,198,-117.077265,46.780802,,WW,2.032,,1005,962,,,,,,,,,,1.5438596491228072,,0,0,,0,0,,,,,,
2007,199,-117.076847,46.780576,,WW,2.032,,1131,1087,,,,,,,,,,1.6666666666666665,,0,0,,0,0,,,,,,
2007,200,-117.0866262,46.7810531,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,This area planted to RR alfalfa.  WT should have been here if it were planted.
2007,201,-117.086242,46.781049,,WT,2.032,,1004,961,,,,,,,,,44.08,2.698,0.2063,0,,,0,0,,,,,,
2007,202,-117.085824,46.780954,,WL,0,,0,0,,,,,,,,,,,,2,0,,0,0,0,0,,,,crop Failure
2007,203,-117.085406,46.781072,,SC,0,,0,0,,,,,,,,,61.389,4.1416,0.6532,2.032,964,,292,284,101,90,,,,
2007,205,-117.08457,46.781009,,SP,0,,0,0,,,,,,,,,43.66,3.502,0.295,2,,,487,466,,,,,,
2007,206,-117.084152,46.780962,,SB,2.032,,1073,0,,,,,,,,,44.26,1.873,0.1733,0,,,0,0,,,,,,
2007,207,-117.08375497,46.78103938,,SB,2.032,,862,0,,,,,,,,,44.26,1.99,0.1843,0,,,0,0,,,,,,
2007,208,-117.083316,46.780946,,SW,2.032,,599,573,,,,,,,,,,2.719298245614035,,0,0,,0,0,,,,,,
2007,209,-117.082898,46.781015,,SW,2.032,,695,664,,,,,,,,,,2.5087719298245617,,0,0,,0,0,,,,,,
2007,210,-117.08248,46.781052,,SW,2.032,,874,835,,,,,,,,,,2.5087719298245617,,0,0,,0,0,,,,,,
2007,211,-117.082062,46.780854,,SW,2.032,,761,732,,,,,,,,,,2.56140350877193,,0,0,,0,0,,,,,,
2007,212,-117.081644,46.780993,,SW,2.032,,1104,1061,,,,,,,,,,2.017543859649123,,0,0,,0,0,,,,,,
2007,213,-117.081226,46.780995,,SW,2.032,,1099,1066,,,,,,,,,,2.052631578947368,,0,0,,0,0,,,,,,
2007,214,-117.080808,46.780851,,SW,2.032,,823,791,,,,,,,,,,2.6842105263157894,,0,0,,0,0,,,,,,
2007,215,-117.08043771,46.78111806,,SW,2.032,,849,819,,,,,,,,,,2.543859649122807,,0,0,,0,0,,,,,,
2007,216,-117.079972,46.781085,,WW,2.032,,847,809,,,,,,,,,,2.4035087719298245,,0,0,,0,0,,,,,,
2007,217,-117.079554,46.781049,,WW,2.032,,1221,1171,,,,,,,,,,1.8596491228070173,,0,0,,0,0,,,,,,
2007,218,-117.079136,46.78097,,WW,2.032,,1271,1218,,,,,,,,,,1.719298245614035,,0,0,,0,0,,,,,,
2007,219,-117.078718,46.780982,,WW,2.032,,1426,1391,,,,,,,,,44.051,1.9691,,0,0,,0,0,,,,,,
2007,220,-117.0783,46.780987,,WW,2.032,,1149,1103,,,,,,,,,,1.9649122807017543,,0,0,,0,0,,,,,,
2007,221,-117.077882,46.780924,,WW,2.032,,1181,1147,,,,,,,,,,1.9298245614035088,,0,0,,0,0,,,,,,
2007,222,-117.077464,46.781088,,WW,2.032,,1256,1213,,,,,,,,,,1.8070175438596492,,0,0,,0,0,,,,,,
2007,223,-117.077046,46.780862,,WW,2.032,,912,884,,,,,,,,,,1.8245614035087718,,0,0,,0,0,,,,,,
2007,224,-117.076628,46.780986,,WW,2.032,,976,945,,,,,,,,,,1.9473684210526314,,0,0,,0,0,,,,,,
2007,225,-117.086295,46.781365,,AL,,,,,,,,,,,,,,,,,,,,,,,,,,This area planted to RR alfalfa.  WT should have been here if it were planted.
2007,226,-117.08586126,46.78132062,,WL,0,,0,0,,,,,,,,,44.05,3.828,0.249,2,,,94,92,,,,,,
2007,227,-117.08543278,46.78122203,,SC,2.032,,278,270,,,,,,,,,61.101,4.115,0.6723,0,,,0,0,,,,,,
2007,228,-117.085041,46.781358,,SC,0,,0,0,,,,,,,,,61.611,4.3296,0.7846,2.032,296,,76,74,56,49,,,,
2007,230,-117.084205,46.781295,,SP,0,,0,0,,,,,,,,,43.9,3.316,0.2364,2,841,,343,331,86,81,,,,
2007,231,-117.083787,46.781248,,SB,2.032,,704,0,,,,,,,,,44.65,1.996,0.1837,0,,,0,0,,,,,,
2007,232,-117.08328225,46.78127044,,SW,2.032,,547,524,,,,,,,,,,3.1228070175438596,,0,0,,0,0,,,,,,
2007,233,-117.082951,46.781232,,SW,2.032,,583,556,,,,,,,,,,2.631578947368421,,0,0,,0,0,,,,,,
2007,234,-117.082533,46.781301,,SW,2.032,,908,877,,,,,,,,,,2.5964912280701755,,0,0,,0,0,,,,,,
2007,235,-117.082115,46.781338,,SW,2.032,,655,626,,,,,,,,,,2.982456140350877,,0,0,,0,0,,,,,,
2007,236,-117.081697,46.78114,,SW,2.032,,868,838,,,,,,,,,,2.5087719298245617,,0,0,,0,0,,,,,,
2007,237,-117.08124367,46.78126348,,SW,2.032,,534,515,,,,,,,,,,2.736842105263158,,0,0,,0,0,,,,,,
2007,238,-117.080861,46.781281,,SW,2.032,,661,640,,,,,,,,,,2.4035087719298245,,0,0,,0,0,,,,,,
2007,239,-117.08045495,46.78115338,,SW,2.032,,990,949,,,,,,,,,,2.4912280701754383,,0,0,,0,0,,,,,,
2007,240,-117.08011053,46.78144636,,SW,2.032,,453,438,,,,,,,,,,2.263157894736842,,0,0,,0,0,,,,,,
2007,241,-117.079607,46.781371,,WW,2.032,,1308,1259,,,,,,,,,,1.9649122807017543,,0,0,,0,0,,,,,,
2007,242,-117.079189,46.781335,,WW,2.032,,1234,1178,,,,,,,,,,2.017543859649123,,0,0,,0,0,,,,,,
