HarvestYear,FieldId,ID2,SampleId,Crop,Crop_qcApplied,Crop_qcResult,Crop_qcPhrase,CropExists,CropExists_qcApplied,CropExists_qcResult,CropExists_qcPhrase,HarvestDate,HarvestDate_qcApplied,HarvestDate_qcResult,HarvestDate_qcPhrase,BiomassDry,BiomassDry_qcApplied,BiomassDry_qcResult,BiomassDry_qcPhrase,GrainMassDry,GrainMassDry_qcApplied,GrainMassDry_qcResult,GrainMassDry_qcPhrase,GrainTestWeight,GrainTestWeight_qcApplied,GrainTestWeight_qcResult,GrainTestWeight_qcPhrase,GrainMoisture,GrainMoisture_qcApplied,GrainMoisture_qcResult,GrainMoisture_qcPhrase,GrainProtein,GrainProtein_qcApplied,GrainProtein_qcResult,GrainProtein_qcPhrase,GrainStarch,GrainStarch_qcApplied,GrainStarch_qcResult,GrainStarch_qcPhrase,GrainGluten,GrainGluten_qcApplied,GrainGluten_qcResult,GrainGluten_qcPhrase,GrainOil,GrainOil_qcApplied,GrainOil_qcResult,GrainOil_qcPhrase,GrainCarbon,GrainCarbon_qcApplied,GrainCarbon_qcResult,GrainCarbon_qcPhrase,Grain13C,Grain13C_qcApplied,Grain13C_qcResult,Grain13C_qcPhrase,GrainNitrogen,GrainNitrogen_qcApplied,GrainNitrogen_qcResult,GrainNitrogen_qcPhrase,ResidueCarbon,ResidueCarbon_qcApplied,ResidueCarbon_qcResult,ResidueCarbon_qcPhrase,Residue13C,Residue13C_qcApplied,Residue13C_qcResult,Residue13C_qcPhrase,ResidueNitrogen,ResidueNitrogen_qcApplied,ResidueNitrogen_qcResult,ResidueNitrogen_qcPhrase,GrainMass0,GrainMass0_qcApplied,GrainMass0_qcResult,GrainMass0_qcPhrase,GrainMass125,GrainMass125_qcApplied,GrainMass125_qcResult,GrainMass125_qcPhrase,GrainYieldDryPerArea,GrainYieldDryPerArea_qcApplied,GrainYieldDryPerArea_qcResult,GrainYieldDryPerArea_qcPhrase,GrainYield0PerArea,GrainYield0PerArea_qcApplied,GrainYield0PerArea_qcResult,GrainYield0PerArea_qcPhrase,GrainYield125PerArea,GrainYield125PerArea_qcApplied,GrainYield125PerArea_qcResult,GrainYield125PerArea_qcPhrase,BiomassDryPerArea,BiomassDryPerArea_qcApplied,BiomassDryPerArea_qcResult,BiomassDryPerArea_qcPhrase,HarvestIndex,HarvestIndex_qcApplied,HarvestIndex_qcResult,HarvestIndex_qcPhrase,Comments,QualityControlFlag
2018,CW,594,CW594_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1550.4,1,0,,742.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.517719840919135,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-24.07326,1,0,,4.04466637207247,1011,0,,,1011,0,"(Assurance) Previous val: 46.704704042348425, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.79961, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.5784889316650627, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,304.5166229221348,1011,0,,,1,0,,,1,0,,635.8267716535433,11,0,,0.4789301685586515,1,0,,,1
2018,CW,594,CW594_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1550.4,1,0,,742.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.517719840919135,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-24.07326,1,0,,4.04466637207247,1011,0,,,1011,0,"(Assurance) Previous val: 46.704704042348425, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.79961, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.5784889316650627, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,304.5166229221348,1011,0,,,1,0,,,1,0,,635.8267716535433,11,0,,0.4789301685586515,1,0,,,1
2018,CW,594,CW594_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1550.4,1,0,,742.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.517719840919135,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-24.07326,1,0,,4.04466637207247,1011,0,,,1011,0,"(Assurance) Previous val: 46.704704042348425, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.79961, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.5784889316650627, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,304.5166229221348,1011,0,,,1,0,,,1,0,,635.8267716535433,11,0,,0.4789301685586515,1,0,,,1
2018,CW,595,CW595_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1294.4,1,0,,643.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,43.06757396449704,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.561510400000003,1,0,,4.041844181459566,1011,0,,,1011,0,"(Assurance) Previous val: 47.031204732013514, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.393267200000004, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.5481409946885563, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,263.9162292213473,1011,0,,,1,0,,,1,0,,530.8398950131234,11,0,,0.4971672847136381,1,0,,,1
2018,CW,595,CW595_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1294.4,1,0,,643.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,43.06757396449704,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.561510400000003,1,0,,4.041844181459566,1011,0,,,1011,0,"(Assurance) Previous val: 47.031204732013514, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.393267200000004, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.5481409946885563, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,263.9162292213473,1011,0,,,1,0,,,1,0,,530.8398950131234,11,0,,0.4971672847136381,1,0,,,1
2018,CW,595,CW595_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1294.4,1,0,,643.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,43.06757396449704,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.561510400000003,1,0,,4.041844181459566,1011,0,,,1011,0,"(Assurance) Previous val: 47.031204732013514, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.393267200000004, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.5481409946885563, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,263.9162292213473,1011,0,,,1,0,,,1,0,,530.8398950131234,11,0,,0.4971672847136381,1,0,,,1
2018,CW,596,CW596_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,865.4,1,0,,402.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.696681415929206,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.958965,1,0,,3.8655752212389385,1011,0,,43.37950855215611,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-26.7981254,1,0,,0.6795711876656227,1011,0,,,1,0,,,1,0,,165.080927384077,1011,0,,,1,0,,,1,0,,354.9048556430446,11,0,,0.4651413604498883,1,0,,,1
2018,CW,596,CW596_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,865.4,1,0,,402.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.696681415929206,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.958965,1,0,,3.8655752212389385,1011,0,,43.37950855215611,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-26.7981254,1,0,,0.6795711876656227,1011,0,,,1,0,,,1,0,,165.080927384077,1011,0,,,1,0,,,1,0,,354.9048556430446,11,0,,0.4651413604498883,1,0,,,1
2018,CW,596,CW596_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,865.4,1,0,,402.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.696681415929206,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.958965,1,0,,3.8655752212389385,1011,0,,43.37950855215611,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-26.7981254,1,0,,0.6795711876656227,1011,0,,,1,0,,,1,0,,165.080927384077,1011,0,,,1,0,,,1,0,,354.9048556430446,11,0,,0.4651413604498883,1,0,,,1
2018,CW,597,CW597_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1770.4,1,0,,993.5333333333332,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,43.02530749789384,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.433740799999995,1,0,,3.652914911541701,1011,0,,43.87893114591101,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-27.9869646,1,0,,0.3153865274670644,1011,0,,,1,0,,,1,0,,407.4529746281714,1011,0,,,1,0,,,1,0,,726.0498687664042,11,0,,0.5611914444946527,1,0,,,1
2018,CW,597,CW597_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1770.4,1,0,,993.5333333333332,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,43.02530749789384,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.433740799999995,1,0,,3.652914911541701,1011,0,,43.87893114591101,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-27.9869646,1,0,,0.3153865274670644,1011,0,,,1,0,,,1,0,,407.4529746281714,1011,0,,,1,0,,,1,0,,726.0498687664042,11,0,,0.5611914444946527,1,0,,,1
2018,CW,597,CW597_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1770.4,1,0,,993.5333333333332,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,43.02530749789384,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.433740799999995,1,0,,3.652914911541701,1011,0,,43.87893114591101,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-27.9869646,1,0,,0.3153865274670644,1011,0,,,1,0,,,1,0,,407.4529746281714,1011,0,,,1,0,,,1,0,,726.0498687664042,11,0,,0.5611914444946527,1,0,,,1
2018,CW,598,CW598_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1299.4,1,0,,708.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.959418702611615,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.499168,1,0,,4.116200505475991,1011,0,,45.81173731928448,1011,0,,-25.6768676,1,0,,0.4757657436902719,1011,0,,,1,0,,,1,0,,290.57305336832894,1011,0,,,1,0,,,1,0,,532.8904199475065,11,0,,0.5452773074752449,1,0,,,1
2018,CW,598,CW598_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1299.4,1,0,,708.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.959418702611615,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.499168,1,0,,4.116200505475991,1011,0,,45.81173731928448,1011,0,,-25.6768676,1,0,,0.4757657436902719,1011,0,,,1,0,,,1,0,,290.57305336832894,1011,0,,,1,0,,,1,0,,532.8904199475065,11,0,,0.5452773074752449,1,0,,,1
2018,CW,598,CW598_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1299.4,1,0,,708.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.959418702611615,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.499168,1,0,,4.116200505475991,1011,0,,45.81173731928448,1011,0,,-25.6768676,1,0,,0.4757657436902719,1011,0,,,1,0,,,1,0,,290.57305336832894,1011,0,,,1,0,,,1,0,,532.8904199475065,11,0,,0.5452773074752449,1,0,,,1
2018,CW,599,CW599_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,746.4,1,0,,364.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.97422157149829,1011,0,,-23.485304600000006,1,0,,3.944948755490484,1011,0,,46.50259576612903,1011,0,,-26.5353148,1,0,,0.4919606854838709,1011,0,,,1,0,,,1,0,,149.49693788276466,1011,0,,,1,0,,,1,0,,306.1023622047244,11,0,,0.488388710253662,1,0,,,0
2018,CW,599,CW599_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,746.4,1,0,,364.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.97422157149829,1011,0,,-23.485304600000006,1,0,,3.944948755490484,1011,0,,46.50259576612903,1011,0,,-26.5353148,1,0,,0.4919606854838709,1011,0,,,1,0,,,1,0,,149.49693788276466,1011,0,,,1,0,,,1,0,,306.1023622047244,11,0,,0.488388710253662,1,0,,,0
2018,CW,599,CW599_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,746.4,1,0,,364.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.97422157149829,1011,0,,-23.485304600000006,1,0,,3.944948755490484,1011,0,,46.50259576612903,1011,0,,-26.5353148,1,0,,0.4919606854838709,1011,0,,,1,0,,,1,0,,149.49693788276466,1011,0,,,1,0,,,1,0,,306.1023622047244,11,0,,0.488388710253662,1,0,,,0
2018,CW,600,CW600_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1179.4,1,0,,518.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.97166964285714,1011,0,,-23.800808499999995,1,0,,4.262285714285714,1011,0,,42.60596897315933,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-27.6544745,1,0,,0.6317655749815316,1011,0,,,1,0,,,1,0,,212.65310586176724,1011,0,,,1,0,,,1,0,,483.6778215223097,11,0,,0.4396585834605165,1,0,,,1
2018,CW,600,CW600_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1179.4,1,0,,518.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.97166964285714,1011,0,,-23.800808499999995,1,0,,4.262285714285714,1011,0,,42.60596897315933,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-27.6544745,1,0,,0.6317655749815316,1011,0,,,1,0,,,1,0,,212.65310586176724,1011,0,,,1,0,,,1,0,,483.6778215223097,11,0,,0.4396585834605165,1,0,,,1
2018,CW,600,CW600_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1179.4,1,0,,518.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.97166964285714,1011,0,,-23.800808499999995,1,0,,4.262285714285714,1011,0,,42.60596897315933,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-27.6544745,1,0,,0.6317655749815316,1011,0,,,1,0,,,1,0,,212.65310586176724,1011,0,,,1,0,,,1,0,,483.6778215223097,11,0,,0.4396585834605165,1,0,,,1
2018,CW,601,CW601_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1092.4,1,0,,927.5333333333332,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.07837119588512,1011,0,,-23.657958200000003,1,0,,4.160192884697813,1011,0,,46.764929683576085,1011,0,,-27.57202460000001,1,0,,0.5982672024108489,1011,0,,,1,0,,,1,0,,380.3860454943132,1011,0,,,1,0,,,1,0,,447.998687664042,11,0,,0.8490784816306602,1,0,,,0
2018,CW,601,CW601_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1092.4,1,0,,927.5333333333332,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.07837119588512,1011,0,,-23.657958200000003,1,0,,4.160192884697813,1011,0,,46.764929683576085,1011,0,,-27.57202460000001,1,0,,0.5982672024108489,1011,0,,,1,0,,,1,0,,380.3860454943132,1011,0,,,1,0,,,1,0,,447.998687664042,11,0,,0.8490784816306602,1,0,,,0
2018,CW,601,CW601_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1092.4,1,0,,927.5333333333332,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.07837119588512,1011,0,,-23.657958200000003,1,0,,4.160192884697813,1011,0,,46.764929683576085,1011,0,,-27.57202460000001,1,0,,0.5982672024108489,1011,0,,,1,0,,,1,0,,380.3860454943132,1011,0,,,1,0,,,1,0,,447.998687664042,11,0,,0.8490784816306602,1,0,,,0
2018,CW,602,CW602_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1252.4,1,0,,544.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.300218245307725,1011,0,,-23.7566174,1,0,,4.273513749454387,1011,0,,46.256230489073886,1011,0,,-27.177245600000003,1,0,,0.6549687825182102,1011,0,,,1,0,,,1,0,,223.31583552055992,1011,0,,,1,0,,,1,0,,513.6154855643044,11,0,,0.4347918662834025,1,0,,,0
2018,CW,602,CW602_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1252.4,1,0,,544.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.300218245307725,1011,0,,-23.7566174,1,0,,4.273513749454387,1011,0,,46.256230489073886,1011,0,,-27.177245600000003,1,0,,0.6549687825182102,1011,0,,,1,0,,,1,0,,223.31583552055992,1011,0,,,1,0,,,1,0,,513.6154855643044,11,0,,0.4347918662834025,1,0,,,0
2018,CW,602,CW602_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1252.4,1,0,,544.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.300218245307725,1011,0,,-23.7566174,1,0,,4.273513749454387,1011,0,,46.256230489073886,1011,0,,-27.177245600000003,1,0,,0.6549687825182102,1011,0,,,1,0,,,1,0,,223.31583552055992,1011,0,,,1,0,,,1,0,,513.6154855643044,11,0,,0.4347918662834025,1,0,,,0
2018,CW,603,CW603_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,589.4,1,0,,300.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.3870848411741,1011,0,,-22.8727954,1,0,,3.6842460796139926,1011,0,,,1011,0,"(Assurance) Previous val: 46.74625784645098, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.487151400000005, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.4171414775470788, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,123.25021872265968,1011,0,,,1,0,,,1,0,,241.71587926509184,11,0,,0.5098970704671417,1,0,,,0
2018,CW,603,CW603_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,589.4,1,0,,300.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.3870848411741,1011,0,,-22.8727954,1,0,,3.6842460796139926,1011,0,,,1011,0,"(Assurance) Previous val: 46.74625784645098, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.487151400000005, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.4171414775470788, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,123.25021872265968,1011,0,,,1,0,,,1,0,,241.71587926509184,11,0,,0.5098970704671417,1,0,,,0
2018,CW,603,CW603_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,589.4,1,0,,300.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.3870848411741,1011,0,,-22.8727954,1,0,,3.6842460796139926,1011,0,,,1011,0,"(Assurance) Previous val: 46.74625784645098, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.487151400000005, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.4171414775470788, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,123.25021872265968,1011,0,,,1,0,,,1,0,,241.71587926509184,11,0,,0.5098970704671417,1,0,,,0
2018,CW,604,CW604_Bio_GB_2018,GB,1,0,,0,1,0,"(Assurance) Previous val: 1, reason: No sample taken, different crop",,1,0,,,1,0,,,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,,1011,0,,,1,0,,,1011,0,,,1011,0,,,1,0,,,1011,0,,,1,0,,,1,0,,,1011,0,,,1,0,,,1,0,,,11,0,,,1,0,,"In Drew Lyon Plot| No sample taken, different crop",0
2018,CW,604,CW604_Bio_GB_2018,GB,1,0,,0,1,0,"(Assurance) Previous val: 1, reason: No sample taken, different crop",,1,0,,,1,0,,,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,,1011,0,,,1,0,,,1011,0,,,1011,0,,,1,0,,,1011,0,,,1,0,,,1,0,,,1011,0,,,1,0,,,1,0,,,11,0,,,1,0,,"In Drew Lyon Plot| No sample taken, different crop",0
2018,CW,604,CW604_Bio_GB_2018,GB,1,0,,0,1,0,"(Assurance) Previous val: 1, reason: No sample taken, different crop",,1,0,,,1,0,,,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,,1011,0,,,1,0,,,1011,0,,,1011,0,,,1,0,,,1011,0,,,1,0,,,1,0,,,1011,0,,,1,0,,,1,0,,,11,0,,,1,0,,"In Drew Lyon Plot| No sample taken, different crop",0
2018,CW,605,CW605_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,403.4,1,0,,224.53333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.46287931034483,1011,0,,-22.202735,1,0,,4.011534482758621,1011,0,,,1011,0,"(Assurance) Previous val: 46.92302979336858, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -25.0560812, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.5891878904372897, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,92.082239720035,1011,0,,,1,0,,,1,0,,165.43635170603673,11,0,,0.5566022145099984,1,0,,,0
2018,CW,605,CW605_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,403.4,1,0,,224.53333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.46287931034483,1011,0,,-22.202735,1,0,,4.011534482758621,1011,0,,,1011,0,"(Assurance) Previous val: 46.92302979336858, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -25.0560812, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.5891878904372897, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,92.082239720035,1011,0,,,1,0,,,1,0,,165.43635170603673,11,0,,0.5566022145099984,1,0,,,0
2018,CW,605,CW605_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,403.4,1,0,,224.53333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.46287931034483,1011,0,,-22.202735,1,0,,4.011534482758621,1011,0,,,1011,0,"(Assurance) Previous val: 46.92302979336858, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -25.0560812, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.5891878904372897, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,92.082239720035,1011,0,,,1,0,,,1,0,,165.43635170603673,11,0,,0.5566022145099984,1,0,,,0
2018,CW,606,CW606_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1900.4,1,0,,1075.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.108434567901234,1011,0,,-23.0505875,1,0,,3.6528691358024687,1011,0,,43.440936519430366,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-26.3106158,1,0,,0.4128650736181511,1011,0,,,1,0,,,1,0,,441.081583552056,1011,0,,,1,0,,,1,0,,779.3635170603675,11,0,,0.5659510278537851,1,0,,,1
2018,CW,606,CW606_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1900.4,1,0,,1075.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.108434567901234,1011,0,,-23.0505875,1,0,,3.6528691358024687,1011,0,,43.440936519430366,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-26.3106158,1,0,,0.4128650736181511,1011,0,,,1,0,,,1,0,,441.081583552056,1011,0,,,1,0,,,1,0,,779.3635170603675,11,0,,0.5659510278537851,1,0,,,1
2018,CW,606,CW606_Bio_GB_2018,GB,1,0,,1,1,0,,2018-08-31,1,0,,1900.4,1,0,,1075.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,46.108434567901234,1011,0,,-23.0505875,1,0,,3.6528691358024687,1011,0,,43.440936519430366,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-26.3106158,1,0,,0.4128650736181511,1011,0,,,1,0,,,1,0,,441.081583552056,1011,0,,,1,0,,,1,0,,779.3635170603675,11,0,,0.5659510278537851,1,0,,,1
