HarvestYear,Crop,Longitude,Latitude,ID2,GrainYieldDry,GrainCarbon,GrainNitrogen,GrainSulfur,ResidueMassDry,ResidueCarbon,ResidueNitrogen,ResidueSulfur,Comments
2004,WW,-117.079594,46.781621,264,571.3582677165355,45.02,1.816,0.1557,,,,,
2004,WW,-117.0791581,46.78153382,265,746.5551181102362,45.13,1.856,0.1605,,,,,
2004,WW,-117.078758,46.781554,266,676.1811023622047,44.52,1.955,0.1523,,,,,
2004,WW,-117.07834,46.781559,267,639.271653543307,42.93,1.982,0.1624,887.3426249526296,,,,
2004,WW,-117.077922,46.781496,268,448.81889763779526,44.52,2.012,0.172,,,,,
2004,WW,-117.077504,46.78166,269,437.5,44.33,1.525,0.1458,,,,,
2004,WW,-117.077086,46.781434,270,652.5590551181102,44.57,1.778,0.1584,,,,,
2004,WW,-117.076668,46.781558,271,399.6062992125984,44.59,2.009,0.1764,,,,,
2004,WB,-117.08559,46.781812,272,431.1023622047244,44.61,1.61,0.1587,,,,,
2004,WP,-117.085172,46.78193,273,188.5,44.81,4.152,0.2591,,,,,
2004,WC,-117.084754,46.781778,274,424,60.78,3.989,0.4583,,,,,
2004,WC,-117.08435697,46.78187778,275,316,56.43,169.4,0.667,,,,,
2004,SC,-117.083918,46.78182,276,316.5,59.93,3.458,0.4356,,,,,
2004,SP,-117.0835,46.781883,277,210.5,42.39,3.876,0.1937,,,,,
2004,SB,-117.083082,46.781804,278,445.86614173228344,44.2,1.605,0.15310000000000001,682.172052712161,,,,
2004,SW,-117.08265008,46.78185937,279,596.9488188976378,44.34,2.388,0.1786,885.8788791106994,,,,
2004,SW,-117.082246,46.78191,280,512.3031496062993,44.39,2.449,0.1911,803.7975131705659,,,,
2004,SW,-117.08181228,46.78170481,281,428.64173228346453,43.48,2.764,0.2341,688.8390404687786,,,,
2004,SW,-117.08141,46.781851,282,487.6968503937008,44.39,2.596,0.2002,752.0402044115347,,,,
2004,SW,-117.080992,46.781853,283,445.37401574803147,43.93,2.337,0.193,584.4305678677582,,,,
2004,SW,-117.080574,46.781709,284,409.4488188976378,44.54,2.499,0.2001,865.9291571541723,,,,
2004,SW,-117.080156,46.781972,285,465.0590551181102,45.13,2.207,0.1819,745.4379562043796,,,,
2004,SW,-117.079738,46.781943,286,547.2440944881889,44.19,2.339,0.1894,852.1050132552526,,,,
2004,WW,-117.07932,46.781907,287,610.2362204724409,45.02,2.097,0.1723,,,,,
2004,WW,-117.07886619,46.78180208,288,698.3267716535433,45.64,1.979,0.1694,,,,,
2004,WW,-117.078484,46.78184,289,726.3779527559055,44.91,2.131,0.1775,,,,,
2004,WW,-117.078066,46.781845,290,620.5708661417323,44.72,1.894,0.1682,,,,,
2004,WW,-117.077648,46.781782,291,487.20472440944883,44.68,1.749,0.1605,,,,,
2004,WW,-117.07723,46.781946,292,446.3582677165354,44.06,2.375,0.1998,,,,,
2004,WW,-117.076812,46.78172,293,516.2401574803149,44.45,2.085,0.1857,,,,,
2004,WB,-117.085536,46.782098,297,302.1653543307087,44.95,2.023,0.1809,390.46157010224465,,,,
2004,WB,-117.085118,46.782216,298,529.5275590551181,44.03,1.61,0.1567,671.4409722222222,,,,
2004,WP,-117.0847,46.782064,299,20,44.76,3.839,0.2499,,,,,
2004,WC,-117.084282,46.782153,300,203,59.94,3.385,0.4217,390.35885167464113,,,,
2004,SC,-117.083864,46.782106,301,323.5,57.89,3.868,0.5116,,,,,
2004,SP,-117.08343026,46.78215462,302,254,42.37,3.952,0.1762,,,,,
2004,SB,-117.08301227,46.78207922,303,517.2244094488188,45.45,1.623,0.1597,611.4665354330708,,,,
2004,SB,-117.08261,46.782159,304,446.8503937007874,42.48,1.39,0.1345,,,,,
2004,SW,-117.082192,46.782196,305,472.93307086614175,44.57,2.364,0.1826,577.4474086261605,,,,
2004,SW,-117.081774,46.781998,306,550.1968503937007,44.48,2.487,0.1853,649.2853474837384,,,,
2004,SW,-117.081356,46.782137,307,462.59842519685037,44.74,2.6,0.189,731.3886900501074,,,,
2004,SW,-117.080938,46.782139,308,482.7755905511811,44.83,2.579,0.2068,772.5415695244799,,,,
2004,SW,-117.08049902,46.78197702,309,600.3937007874016,44.39,2.571,0.2009,887.4437570303712,,,,
2004,SW,-117.080102,46.782258,310,421.751968503937,44,2.267,0.1936,669.0323249067551,,,,
2004,SW,-117.079684,46.782229,311,472.4409448818898,44.65,2.445,0.1979,777.7178054356108,,,,
2004,SW,-117.07930181,46.78221346,312,436.0236220472441,44.66,2.474,0.2033,755.0059967669604,,,,
2004,WW,-117.078848,46.782114,313,,,,,,,,,
2004,WW,-117.07843,46.782126,314,448.3267716535433,45.04,2.078,0.1754,,,,,
2004,WW,-117.07804184,46.78214737,315,492.1259842519685,44.75,2.402,0.1949,,,,,
2004,WW,-117.077594,46.782068,316,490.15748031496065,44.48,2.293,0.1932,,,,,
2004,WB,-117.08513522,46.78249247,323,310.03937007874015,45.52,2.039,0.1826,401.77922471229556,,,,
2004,WP,-117.084751,46.78235,324,97,44.5,3.522,0.263,179.55555555555557,,,,
2004,WP,-117.084333,46.782439,325,130.5,45.06,3.307,0.2298,261.06907894736844,,,,
2004,WC,-117.083915,46.782392,326,272,59.52,3.474,0.4918,,,,,
2004,SC,-117.083497,46.782455,327,287.5,59.16,3.177,0.4149,,,,,
2004,SP,-117.083079,46.782376,328,218.5,41.58,3.654,0.1938,,,,,
2004,SB,-117.08264527,46.78243781,329,521.6535433070866,45.5,1.614,0.1524,,,,,
2004,SB,-117.082243,46.782482,330,549.2125984251968,44.82,1.503,0.1514,,,,,
2004,SW,-117.081825,46.782284,331,476.87007874015745,44.76,2.436,0.181,643.2538566607745,,,,
2004,SW,-117.081407,46.782423,332,439.96062992125985,44.4,2.305,0.1736,695.9137668275337,,,,
2004,SW,-117.080989,46.782425,333,453.248031496063,45.15,2.339,0.1894,655.079538199617,,,,
2004,SW,-117.080571,46.782281,334,530.511811023622,44.71,2.132,0.1753,746.3964722337339,,,,
2004,SW,-117.080153,46.782544,335,479.8228346456693,44.36,2.202,0.1776,905.837918603548,,,,
2004,SW,-117.079735,46.782515,336,438.9763779527559,44.93,2.301,0.1943,989.8059617547807,,,,
2004,SW,-117.079317,46.782479,337,531.988188976378,44.97,2.278,0.1964,798.3891719417426,,,,
2004,WW,-117.07889105,46.78239455,338,550.6889763779527,45.25,1.954,0.1665,,,,,
2004,WB,-117.084617,46.782636,348,714.0748031496063,44.69,1.808,0.1594,767.7165354330708,,,,
2004,WP,-117.084199,46.782725,349,226,45.12,3.815,0.2755,273.15384615384613,,,,
2004,WC,-117.083781,46.782678,350,255,60.42,3.256,0.4353,,,,,
2004,SC,-117.083363,46.782741,351,288,61.25,3.221,0.4354,,,,,
2004,SP,-117.08291879,46.78264763,352,204,42.65,3.758,0.1649,,,,,
2004,SP,-117.082527,46.782731,353,241.5,43.22,3.742,0.2034,,,,,
2004,SB,-117.082109,46.782768,354,408.46456692913387,45.82,1.85,0.1647,,,,,
2004,SW,-117.081691,46.78257,355,512.7952755905512,44.79,2.046,0.1612,713.7630374737189,,,,
2004,SW,-117.081273,46.782709,356,566.9291338582677,44.33,2.401,0.1783,811.2752353324256,,,,
2004,SW,-117.080855,46.782711,357,590.5511811023622,44.19,2.372,0.189,800.973891421467,,,,
2004,SW,-117.08041408,46.78255608,358,489.1732283464567,44.41,2.332,0.1859,844.6393142786286,,,,
2004,SW,-117.080019,46.78283,359,507.3818897637795,44.11,2.071,0.1728,632.630717508626,,,,
2004,SW,-117.079601,46.782801,360,372.53937007874015,44.83,2.414,0.1946,620.0650699912511,,,,
2004,WB,-117.08422983,46.78296597,371,678.6417322834645,45.28,1.695,0.1572,721.3835390508618,,,,
2004,WP,-117.083798,46.782964,372,25.5,44.59,3.252,0.2589,24.107142857142858,,,,
2004,WC,-117.08338,46.783027,373,275,58.79,3.45,0.4249,,,,,
2004,SC,-117.082962,46.782948,374,262.5,59.29,3.769,0.5306,,,,,
2004,SP,-117.08252827,46.78300622,375,261,42.59,3.786,0.1751,,,,,
2004,SP,-117.082126,46.783054,376,224.5,42.66,3.76,0.1836,,,,,
2004,SW,-117.08165033,46.78282132,377,532.9724409448819,45,2.512,0.1856,981.4939387073018,,,,
2004,SW,-117.08129,46.782995,378,520.6692913385826,43.87,2.206,0.1568,754.9551995655715,,,,
2004,SW,-117.080872,46.782997,379,592.5196850393701,44.53,2.455,0.1965,888.4892994144963,,,,
2004,SW,-117.080454,46.782853,380,504.9212598425197,44.61,2.236,0.1856,750.9842519685039,,,,
2004,SW,-117.080036,46.783116,381,389.76377952755905,44.14,2.322,0.1919,563.8208208887681,,,,
2004,WP,-117.08390985,46.78312585,394,448,45.12,3.336,0.2352,,,,,
2004,WP,-117.083498,46.783313,395,,,,,,,,,
2004,WC,-117.08308,46.783234,396,251,58.64,3.183,0.4776,458.4255319148936,,,,
2004,SC,-117.082662,46.783303,397,260,59.86,3.512,0.4541,,,,,
2004,SC,-117.08227546,46.78335797,398,244.5,59.89,3.307,0.4176,,,,,
2004,SB,-117.081826,46.783142,399,537.8937007874016,44.86,1.464,0.1427,677.1653543307086,,,,
2004,SB,-117.081408,46.783281,400,468.503937007874,45.66,1.648,0.1517,586.6424099651477,,,,
2004,SW,-117.08099,46.783283,401,499.01574803149606,44.61,2.332,0.1867,673.1360728346457,,,,
2004,SW,-117.080572,46.783139,402,556.1023622047244,44.27,2.306,0.1891,736.2834885730747,,,,
2004,WP,-117.08321056,46.7834571,419,,,,,,,,,
2004,WC,-117.08277087,46.78351532,420,250,59.21,3.091,0.5147,447.7627118644068,,,,
2004,SC,-117.08236678,46.78355231,421,,,,,,,,,
2004,SP,-117.081933,46.783428,422,228.5,42.47,3.805,0.232,,,,,
2004,SB,-117.08148355,46.78355263,423,514.763779527559,45.36,1.929,0.1713,,,,,
2004,SB,-117.081097,46.783569,424,,,,,,,,,
2004,SW,-117.080679,46.783425,425,486.2204724409449,44.08,1.949,0.1678,660.8489173228346,,,,
2005,SW,-117.087514,46.778729,1,276.5748031496063,46.24,2.685,0.2228,597.6016390808292,,,,
2005,SW,-117.08706455,46.77869163,2,308.56299212598424,46.36,2.555,0.2173,943.5887119949423,,,,
2005,SW,-117.086678,46.778791,3,360.7283464566929,45.16,2.128,0.2012,645.6554286348008,,,,
2005,SW,-117.08626,46.778761,4,367.61811023622045,45.27,2.044,0.1777,600.1221830029867,,,,
2005,WW,-117.085842,46.778666,5,481.79133858267716,44.93,2.196,0.1869,,,,,
2005,WW,-117.08541875,46.77877321,6,453.248031496063,45.17,2.425,0.2038,,,,,
2005,WW,-117.085006,46.778632,7,413.8779527559055,45.89,2.34,0.2099,,,,,
2005,WW,-117.084588,46.778721,8,523.1299212598425,45.37,2.245,0.1981,,,,,
2005,WW,-117.08417,46.778674,9,428.14960629921256,46.46,1.808,0.18,,,,,
2005,WW,-117.083752,46.778737,10,407.9724409448819,45.47,2.739,0.2207,,,,,
2005,WW,-117.083334,46.778658,11,404.03543307086613,45.8,2.984,0.2361,,,,,
2005,WW,-117.08293984,46.77873108,12,655.511811023622,41.76,1.855,0.1804,,,,,
2005,WL,-117.082498,46.778764,13,141,45.67,4.274,0.2775,,,,,
2005,SB,-117.08163216,46.77868863,14,469.48818897637796,45.23,1.699,0.1626,,,,,
2005,SB,-117.081244,46.778707,15,345.4724409448819,45.5,1.594,0.1698,,,,,
2005,WB,-117.080408,46.778826,16,485.23379819524195,45.68,1.522,0.1662,,,,,
2005,SC,-117.07999,46.778797,17,,,,,,,,,
2005,SW,-117.08888012,46.77895174,18,,,,,,,,,
2005,SW,-117.08846626,46.77882662,19,233.75984251968504,46.09,2.633,0.2297,652.4934383202099,,,,
2005,SW,-117.088064,46.778867,20,249.01574803149606,45.36,2.544,0.2332,464.33381682552834,,,,
2005,SW,-117.087646,46.778842,21,296.25984251968504,44.45,2.07,0.1934,433.004618413083,,,,
2005,SW,-117.087228,46.779015,22,290.3543307086614,43.44,2.31,0.1975,438.1990948561336,,,,
2005,SW,-117.08683097,46.77900278,23,444.3897637795275,45.54,2.029,0.1897,709.7750281214849,,,,
2005,SW,-117.086392,46.779077,24,304.1338582677165,46.12,2.368,0.1975,480.21135515955245,,,,
2005,SW,-117.085974,46.779047,25,279.5275590551181,44.71,2.01,0.1976,446.8989987362691,,,,
2005,WW,-117.085556,46.778952,26,642.2244094488188,45.56,2.255,0.1937,,,,,
2005,WW,-117.08511704,46.77906282,27,690.9448818897638,44.77,2.111,0.191,,,,,
2005,WW,-117.08472,46.778918,28,500.98425196850394,45.71,2.4,0.2201,,,,,
2005,WW,-117.084302,46.779007,29,540.3543307086615,46.6,2.363,0.2101,,,,,
2005,WW,-117.083884,46.77896,30,284.9409448818898,45.58,2.086,0.1945,,,,,
2005,WW,-117.083466,46.779023,31,552.6574803149606,45.03,2.255,0.1952,,,,,
2005,WW,-117.083048,46.778944,32,487.6968503937008,45.61,1.852,0.168,,,,,
2005,WW,-117.08263,46.779013,33,338.5826771653543,47.05,2.82,0.2369,,,,,
2005,WL,-117.082212,46.77905,34,164,45.38,3.999,0.2285,,,,,
2005,WP,-117.081794,46.778852,35,94.5,44.86,2.962,0.28,,,,,
2005,WP,-117.08140584,46.77900737,36,53,48.61,3.563,0.2648,,,,,
2005,SB,-117.080958,46.778993,37,398.62204724409446,45.7,1.581,0.1604,,,,,
2005,WB,-117.08054,46.778849,38,353.15832649712877,45.88,1.623,0.1736,,,,,
2005,WB,-117.080122,46.779112,39,337.57178014766197,45.55,1.461,0.1399,,,,,
2005,SC,-117.079704,46.779083,40,66.5,56.16,4.158,0.7739,,,,,
2005,SP,-117.079286,46.779047,41,,,,,,,,,
2005,SW,-117.08870619,46.77911338,42,,,,,,,,,
2005,SW,-117.088318,46.779153,43,275.59055118110234,45.74,2.255,0.1932,567.4810508499521,,,,
2005,SW,-117.0879,46.779128,44,274.11417322834643,45.27,2.265,0.2037,448.12413154238067,,,,
2005,SW,-117.08746351,46.77928833,45,297.73622047244095,46.58,2.247,0.205,396.9656231995391,,,,
2005,SW,-117.087064,46.779278,46,345.96456692913387,45.92,2.149,0.1849,474.7315018527096,,,,
2005,SW,-117.086646,46.779363,47,380.4133858267717,45.41,1.95,0.1818,523.632668668215,,,,
2005,SW,-117.086228,46.779333,48,299.70472440944883,46.42,2.628,0.2153,532.7040085898353,,,,
2005,SW,-117.08581,46.779238,49,379.9212598425197,45.13,2.056,0.1945,607.0076232509153,,,,
2005,WW,-117.08533553,46.77932123,50,455.2165354330709,51.22,2.711,0.2482,,,,,
2005,WW,-117.08496351,46.77919681,51,507.87401574803147,45.35,2.092,0.1935,,,,,
2005,WW,-117.084556,46.779293,52,492.1259842519685,,,,,,,,
2005,WW,-117.084138,46.779246,53,523.1299212598425,45.42,2.397,0.2005,,,,,
2005,WW,-117.08372,46.779309,54,628.9370078740158,45.51,2.077,0.1806,,,,,
2005,WW,-117.083302,46.77923,55,631.8897637795276,44.94,1.826,0.1457,,,,,
2005,WW,-117.08290191,46.77931128,56,486.71259842519686,45.34,2.351,0.2025,,,,,
2005,WW,-117.082466,46.779336,57,613.1889763779527,45.63,2.296,0.201,,,,,
2005,WL,-117.082048,46.779138,58,133.5,45.29,3.735,0.2489,,,,,
2005,WP,-117.08160015,46.77925244,59,136,45.03,2.891,0.2585,,,,,
2005,WP,-117.081212,46.779279,60,122,38.4,2.764,0.1848,,,,,
2005,SB,-117.080794,46.779135,61,586.6141732283464,45.67,1.787,0.1744,,,,,
2005,SB,-117.08039988,46.77941847,62,485.23622047244095,45.54,1.839,0.1952,,,,,
2005,WB,-117.079958,46.779369,63,571.780147662018,45.22,1.33,0.1404,,,,,
2005,SC,-117.07954,46.779333,64,116,56.34,4.178,0.5784,,,,,
2005,SP,-117.079122,46.779254,65,,,,,,,,,
2005,SP,-117.07873385,46.77928646,66,,,,,,,,,
2005,SP,-117.078286,46.779271,67,,,,,,,,,
2005,SW,-117.088231,46.779439000000004,68,,,,,,,,,
2005,SW,-117.087813,46.779414,69,312.5,45.39,2.56,0.2267,629.3338836677674,,,,
2005,SW,-117.087395,46.779587,70,338.09055118110234,45.3,2.138,0.19,493.1997136721546,,,,
2005,SW,-117.086977,46.779564,71,273.62204724409446,46.12,2.326,0.1791,389.776645566363,,,,
2005,SW,-117.086559,46.779649,72,418.3070866141732,45.51,2.111,0.2107,749.305903236084,,,,
2005,SW,-117.08617246,46.77963697,73,396.16141732283467,45.57,2.115,0.2029,654.5275590551181,,,,
2005,SW,-117.08569155,46.77950963,74,419.29133858267716,45.73,2.049,0.1802,833.0946430151287,,,,
2005,SW,-117.085305,46.779642,75,389.2716535433071,45.59,2.27,0.1937,668.5665018616859,,,,
2005,WW,-117.084887,46.77949,76,293.7992125984252,44.95,2.151,0.1854,,,,,
2005,WW,-117.084469,46.779579,77,601.3779527559055,46.29,2.429,0.2056,,,,,
2005,WW,-117.084051,46.779532,78,780.0196850393701,45.24,2.18,0.1942,,,,,
2005,WW,-117.083633,46.779595,79,637.3031496062993,44.94,2.136,0.1833,,,,,
2005,WW,-117.083215,46.779516,80,636.3188976377953,45.68,2.013,0.1806,,,,,
2005,WW,-117.082797,46.779585,81,553.6417322834645,43.06,1.878,0.157,,,,,
2005,WW,-117.082379,46.779622,82,454.23228346456693,45.04,2.45,0.2031,,,,,
2005,WL,-117.081961,46.779424,83,114,45.43,3.922,0.2442,,,,,
2005,WL,-117.081543,46.779563,84,158,45.88,3.941,0.2222,,,,,
2005,WP,-117.081125,46.779565,85,234,52.31,3.974,0.3131,,,,,
2005,SB,-117.080707,46.779421,86,438.48425196850394,45.67,1.732,0.1684,,,,,
2005,SB,-117.080289,46.779684,87,487.20472440944883,44.97,1.799,0.1762,,,,,
2005,WB,-117.079871,46.779655,88,652.994257588187,45.73,1.277,0.1268,,,,,
2005,SC,-117.07944702,46.77960671,89,138,57.94,4.312,0.6059,,,,,
2005,SC,-117.079035,46.77954,90,116.5,56.52,4.17,0.6166,,,,,
2005,SP,-117.078617,46.779552,91,,,,,,,,,
2005,SP,-117.078199,46.779557,92,,,,,,,,,
2005,SC,-117.077781,46.779494,93,93,56.98,4.376,0.6212,,,,,
2005,SC,-117.077363,46.779658,94,87.5,56.27,4.34,0.6474,,,,,
2005,SW,-117.08807304,46.77971682,95,,,,,,,,,
2005,SW,-117.087663,46.7797,96,202.75590551181102,45.62,2.304,0.2143,524.2054955759396,,,,
2005,SW,-117.087245,46.779873,97,359.744094488189,45.35,2.369,0.2224,538.1059018998773,,,,
2005,SW,-117.086827,46.77985,98,401.5748031496063,45.06,1.981,0.1911,596.8537021107657,,,,
2005,SW,-117.086409,46.779935,99,329.7244094488189,46.36,2.191,0.1978,511.0952040085898,,,,
2005,SW,-117.085991,46.779905,100,458.1692913385827,45.38,2.072,0.2051,699.4867829021373,,,,
2005,SW,-117.085573,46.77981,101,464.56692913385825,46.17,2.499,0.2247,862.8820590974516,,,,
2005,SW,-117.085155,46.779928,102,325.78740157480314,45.14,1.876,0.1833,488.3908033265505,,,,
2005,WW,-117.084737,46.779776,103,567.9133858267717,45.16,2.048,0.1814,,,,,
2005,WW,-117.08434522,46.77988297,104,685.0393700787401,46.31,1.963,0.1883,,,,,
2005,WW,-117.083901,46.779818,105,643.7007874015748,45.55,1.9,0.2016,,,,,
2005,WW,-117.083483,46.779881,106,536.4173228346457,45.77,2.653,0.2126,,,,,
2005,WW,-117.083065,46.779802,107,375.49212598425197,44.92,1.63,0.1737,,,,,
2005,WW,-117.082647,46.779871,108,571.8503937007874,45.59,1.787,0.1569,,,,,
2005,WW,-117.08219348,46.77987977,109,587.5984251968504,45.54,1.847,0.1794,,,,,
2005,WL,-117.08175331,46.77967045,110,115,45.68,4.066,0.2514,,,,,
2005,WL,-117.081393,46.779849,111,121,45.86,4.137,0.2422,,,,,
2005,WP,-117.080975,46.779851,112,154,45.13,3.17,0.269,,,,,
2005,SB,-117.08053909,46.77969063,113,558.0708661417323,45.39,1.649,0.135,,,,,
2005,SB,-117.080139,46.77997,114,406.98818897637796,45.93,1.62,0.1332,495.75217571487775,,,,
2005,WB,-117.07970309,46.77992463,115,408.94175553732566,45.63,1.439,0.1499,,,,,
2005,WB,-117.079303,46.779905,116,521.739212469237,45.4,1.364,0.1389,847.405120677,,,,
2005,SC,-117.078885,46.779826,117,160,57.62,4.071,0.5728,379.3099415204678,,,,
2005,SP,-117.078467,46.779838,118,,,,,171.78676470588235,,,,
2005,SP,-117.07801916,46.77982663,119,,,,,,,,,
2005,SP,-117.077631,46.77978,120,,,,,,,,,
2005,SC,-117.077213,46.779944,121,35.5,56.74,4.385,0.698,,,,,
2005,SW,-117.087699,46.779986,122,,,,,,,,,
2005,SW,-117.087281,46.780159,123,357.7755905511811,45.79,2.2,0.2129,523.6614173228346,,,,
2005,SW,-117.086863,46.780136,124,290.3543307086614,45.3,2.525,0.2092,519.570090235071,,,,
2005,SW,-117.086445,46.780221,125,374.01574803149606,42.88,1.696,0.1691,555.7438598320905,,,,
2005,SW,-117.08601127,46.78018382,126,294.7834645669291,45.9,1.882,0.1749,383.8934195725534,,,,
2005,SW,-117.08559328,46.78008882,127,381.39763779527556,44.88,2.391,0.2032,888.7998913928863,,,,
2005,SW,-117.085191,46.780214,128,291.8307086614173,45.58,2.794,0.2358,661.6240157480315,,,,
2005,SW,-117.084773,46.780062,129,341.53543307086613,45.62,2.731,0.2329,729.1982132041187,,,,
2005,WW,-117.084355,46.780151,130,573.3267716535433,45.26,2.032,0.1734,,,,,
2005,WW,-117.083937,46.780104,131,596.4566929133858,45.66,2.599,0.2297,,,,,
2005,WW,-117.083519,46.780167,132,553.1496062992126,44.9,2.039,0.1795,,,,,
2005,WW,-117.083101,46.780088,133,676.6732283464567,46.49,2.123,0.2056,,,,,
2005,WW,-117.082683,46.780157,134,590.0590551181102,44.79,1.908,0.1578,,,,,
2005,WW,-117.082265,46.780194,135,342.0275590551181,45.05,1.925,0.1594,,,,,
2005,WW,-117.081847,46.779996,136,614.1732283464567,45.4,2.159,0.187,,,,,
2005,WW,-117.08145287,46.78014727,137,485.7283464566929,45.03,2.254,0.1946,,,,,
2005,WL,-117.081011,46.780137,138,281,45.9,3.938,0.2568,,,,,
2005,WP,-117.080593,46.779993,139,139,38.87,3.338,0.206,,,,,
2005,WP,-117.080175,46.780256,140,79,45.25,3.142,0.2494,,,,,
2005,SB,-117.079757,46.780226999999996,141,457.18503937007875,45.93,1.721,0.1483,,,,,
2005,WB,-117.079339,46.780191,142,455.2912223133716,45,1.626,0.1664,,,,,
2005,SC,-117.0789031,46.78010382,143,113,52.24,4.088,0.5791,,,,,
2005,SC,-117.078503,46.780124,144,103,57.37,4.506,0.6696,,,,,
2005,SP,-117.078085,46.780129,145,,,,,,,,,
2005,SP,-117.077667,46.780066,146,,,,,,,,,
2005,SP,-117.077249,46.78023,147,,,,,,,,,
2005,SC,-117.076831,46.780004,148,79,57.99,4.26,0.6199,,,,,
2005,SW,-117.087103,46.780422,149,,,,,,,,,
2005,SW,-117.086685,46.780507,150,242.61811023622047,44.44,2.496,0.215,541.4765033351722,,,,
2005,SW,-117.08622506,46.78045544,151,378.93700787401576,44.99,1.914,0.192,563.1729069580589,,,,
2005,SW,-117.08583327,46.78037122,152,322.34251968503935,45.33,2.251,0.2001,688.1826263652528,,,,
2005,SW,-117.085431,46.7805,153,436.51574803149606,45.3,2.009,0.1854,648.4223439461372,,,,
2005,SW,-117.085013,46.780348,154,429.6259842519685,45.2,2.348,0.2167,642.7748614756488,,,,
2005,SW,-117.084595,46.780437,155,347.93307086614175,45.4,1.924,0.1627,505.2214876442331,,,,
2005,WW,-117.084177,46.78039,156,582.1850393700787,44.63,2.283,0.1996,,,,,
2005,WW,-117.083759,46.780453,157,540.3543307086615,45.66,1.822,0.1929,,,,,
2005,WW,-117.083341,46.780374,158,587.5984251968504,46.59,1.902,0.1772,,,,,
2005,WW,-117.082923,46.780443,159,395.6692913385827,47.92,2.248,0.2171,,,,,
2005,WW,-117.082505,46.78048,160,326.2795275590551,51.83,2.739,0.2573,,,,,
2005,WW,-117.082087,46.780282,161,534.9409448818898,45.85,1.958,0.1838,,,,,
2005,WW,-117.08164513,46.78040873,162,447.8346456692913,45.36,2.362,0.1979,,,,,
2005,WW,-117.081251,46.780423,163,529.5275590551181,45.33,2.044,0.1923,,,,,
2005,WL,-117.080833,46.780279,164,157.5,45.32,3.805,0.2533,271.3181818181818,,,,
2005,WL,-117.080415,46.780542,165,223.5,45.83,3.951,0.2711,400.67628205128204,,,,
2005,WP,-117.079997,46.780513,166,101,45.47,3.767,0.2629,516,,,,
2005,SB,-117.079579,46.780477,167,427.65748031496065,43.14,1.874,0.2107,534.0160874287266,,,,
2005,WB,-117.079161,46.780398,168,487.2846595570139,45.7,1.666,0.17,,,,,
2005,WB,-117.078743,46.78041,169,742,44.62,1.455,0.1496,671.5073529411765,,,,all rows taken for biomass.  The location had lodged barley so the area was harvested with a square of 1 meter by 2 meters.
2005,SC,-117.078325,46.780415,170,111,59.7,4.568,0.6931,335.4497716894977,,,,
2005,SP,-117.077907,46.780352,171,,,,,111.86792452830188,,,,
2005,SP,-117.077489,46.780516,172,,,,,105.1076923076923,,,,
2005,SP,-117.077071,46.78029,173,,,,,,,,,
2005,SC,-117.076653,46.780414,174,131,59.03,3.934,0.6052,,,,,
2005,SW,-117.086879,46.780708,175,,,,,,,,,
2005,SW,-117.08647678,46.78080097,176,383.8582677165354,45.35,2.311,0.2091,734.6266192532385,,,,
2005,SW,-117.086043,46.780763,177,352.3622047244094,48.75,2.598,0.2429,629.0998697105308,,,,
2005,SW,-117.085625,46.780668,178,466.04330708661416,45.12,2.108,0.2004,689.3110236220473,,,,
2005,SW,-117.085207,46.780786,179,479.8228346456693,45.53,2.15,0.2138,525.9159893319787,,,,
2005,SW,-117.084789,46.780634,180,253.44488188976376,46.14,2.39,0.2189,469.1767168344463,,,,
2005,SW,-117.084371,46.780723,181,256.3976377952756,44.56,1.795,0.1664,327.89012168933425,,,,
2005,WW,-117.08392119,46.78065692,182,575.7874015748032,42.01,1.588,0.1696,,,,,
2005,WW,-117.083535,46.780739,183,593.503937007874,9.931,0.4398,0.04028,,,,,
2005,WW,-117.083117,46.78066,184,642.7165354330708,45.36,1.942,0.1558,,,,,
2005,WW,-117.082699,46.780729,185,636.8110236220473,45.93,2.158,0.1759,,,,,
2005,WW,-117.082281,46.780766,186,645.1771653543307,45.43,2.249,0.1927,,,,,
2005,WW,-117.081863,46.780568,187,477.3622047244094,43.82,2.142,0.1893,,,,,
2005,WW,-117.081445,46.780707,188,475.8858267716535,45.92,2.369,0.1999,,,,,
2005,WW,-117.081027,46.780709,189,558.0708661417323,46.74,2.388,0.2087,,,,,
2005,WL,-117.080609,46.780565,190,212,45.56,4.296,0.2517,,,,,
2005,WL,-117.080191,46.780828,191,150.5,45.35,3.643,0.2184,,,,,
2005,WP,-117.079773,46.780799,192,170,44.78,3.225,0.2603,486.71604938271605,,,,
2005,SB,-117.079355,46.780763,193,531.003937007874,45.32,1.901,0.1866,626.4970990468297,,,,
2005,WB,-117.07891312,46.78066353,194,506.5627563576702,45.48,1.551,0.1646,,,,,
2005,WB,-117.078519,46.780696,195,412.63330598851513,45.37,1.505,0.1485,181.65994935264115,,,,
2005,SC,-117.078101,46.780701,196,75,59.72,3.441,0.4559,274.39370078740154,,,,
2005,SP,-117.077683,46.780638,197,,,,,,,,,
2005,SP,-117.077265,46.780802,198,,,,,,,,,
2005,SP,-117.076847,46.780576,199,,,,,,,,,
2005,SW,-117.0866262,46.7810531,200,,,,,,,,,
2005,SW,-117.086242,46.781049,201,302.1653543307087,45.75,2.065,0.2001,489.5785085687818,,,,
