Year,ID2,Crop,Grain Nitrogen %..19,GrainNitrogen,GrainNUbbie,GrainNUnger,GrainNUbbieRmOutlier,GrainNUngerRmOutlier,GrainNFinal
2005,178,SW,2.108,2.1080000400543213,2.108,2.1080000400543213,2.108,2.1080000400543213,2.108000020027161
2005,179,SW,2.15,2.1500000953674316,2.15,2.1500000953674316,2.15,2.1500000953674316,2.150000047683716
2005,180,SW,2.39,2.390000104904175,2.39,2.390000104904175,2.39,2.390000104904175,2.3900000524520877
2005,181,SW,1.795,1.7949999570846558,1.795,1.7949999570846558,1.795,1.7949999570846558,1.7949999785423278
2005,200,SW,NA,0,NA,NA,NA,NA,NA
2005,201,SW,2.065,2.065000057220459,2.065,2.065000057220459,2.065,2.065000057220459,2.0650000286102292
2005,202,SW,2.476,2.4760000705718994,2.476,2.4760000705718994,2.476,2.4760000705718994,2.4760000352859497
2005,203,SW,2.388,2.388000011444092,2.388,2.388000011444092,2.388,2.388000011444092,2.388000005722046
2005,204,SW,2.26,2.259999990463257,2.26,2.259999990463257,2.26,2.259999990463257,2.2599999952316283
2005,205,SW,2.417,2.4170000553131104,2.417,2.4170000553131104,2.417,2.4170000553131104,2.417000027656555
2005,206,SW,1.951,1.9509999752044678,1.951,1.9509999752044678,1.951,1.9509999752044678,1.950999987602234
2005,207,SW,2.083,2.0829999446868896,2.083,2.0829999446868896,2.083,2.0829999446868896,2.082999972343445
2005,225,SW,NA,0,NA,NA,NA,NA,NA
2005,226,SW,2.512,2.51200008392334,2.512,2.51200008392334,2.512,2.51200008392334,2.51200004196167
2005,227,SW,1.758,1.7580000162124634,1.758,1.7580000162124634,1.758,1.7580000162124634,1.7580000081062317
2005,228,SW,2.382,2.381999969482422,2.382,2.381999969482422,2.382,2.381999969482422,2.3819999847412108
2005,229,SW,2.036,2.0360000133514404,2.036,2.0360000133514404,2.036,2.0360000133514404,2.03600000667572
2005,230,SW,2.099,2.099,2.099,2.099,2.099,2.099,2.099
2005,231,SW,1.965,1.965000033378601,1.965,1.965000033378601,1.965,1.965000033378601,1.9650000166893005
2005,249,SW,2.281,2.2809998989105225,2.281,2.2809998989105225,2.281,2.2809998989105225,2.2809999494552615
2005,250,SW,2.288,2.2880001068115234,2.288,2.2880001068115234,2.288,2.2880001068115234,2.288000053405762
2005,251,SW,1.86,1.8600000143051147,1.86,1.8600000143051147,1.86,1.8600000143051147,1.8600000071525575
2005,252,SW,2.664,2.6640000343322754,2.664,2.6640000343322754,2.664,2.6640000343322754,2.6640000171661375
2005,253,SW,1.99,1.9900000095367432,1.99,1.9900000095367432,1.99,1.9900000095367432,1.9900000047683717
2005,254,SW,2.549,2.5490000247955322,2.549,2.5490000247955322,2.549,2.5490000247955322,2.549000012397766
2005,255,SW,1.675,1.6749999523162842,1.675,1.6749999523162842,1.675,1.6749999523162842,1.674999976158142
2005,272,SW,2.282,2.2820000648498535,2.282,2.2820000648498535,2.282,2.2820000648498535,2.2820000324249268
2005,273,SW,2.542,2.5420000553131104,2.542,2.5420000553131104,2.542,2.5420000553131104,2.542000027656555
2005,274,SW,2.371,2.371000051498413,2.371,2.371000051498413,2.371,2.371000051498413,2.3710000257492068
2005,275,SW,2.286,2.2860000133514404,2.286,2.2860000133514404,2.286,2.2860000133514404,2.28600000667572
2005,276,SW,1.979,1.9789999723434448,1.979,1.9789999723434448,1.979,1.9789999723434448,1.9789999861717225
2005,277,SW,2.776,2.7760000228881836,2.776,2.7760000228881836,2.776,2.7760000228881836,2.7760000114440917
2005,278,SW,2.213,2.2130000591278076,2.213,2.2130000591278076,2.213,2.2130000591278076,2.213000029563904
2005,297,SW,NA,0,NA,NA,NA,NA,NA
2005,298,SW,2.408,2.4079999923706055,2.408,2.4079999923706055,2.408,2.4079999923706055,2.4079999961853025
2005,299,SW,2.145,2.1449999809265137,2.145,2.1449999809265137,2.145,2.1449999809265137,2.1449999904632566
2005,300,SW,2.302,2.302000045776367,2.302,2.302000045776367,2.302,2.302000045776367,2.3020000228881834
2005,301,SW,2.107,2.1070001125335693,2.107,2.1070001125335693,2.107,2.1070001125335693,2.1070000562667848
2005,302,SW,2.47,2.4700000286102295,2.47,2.4700000286102295,2.47,2.4700000286102295,2.470000014305115
2005,303,SW,2.013,2.013,2.013,2.013,2.013,2.013,2.013
2005,304,SW,2.171,2.1710000038146973,2.171,2.1710000038146973,2.171,2.1710000038146973,2.1710000019073483
2005,323,SW,NA,0,NA,NA,NA,NA,NA
2005,324,SW,2.728,2.7279999256134033,2.728,2.7279999256134033,2.728,2.7279999256134033,2.7279999628067015
2005,325,SW,2.266,2.266,2.266,2.266,2.266,2.266,2.266
2005,326,SW,2.101,2.1010000705718994,2.101,2.1010000705718994,2.101,2.1010000705718994,2.1010000352859497
2005,327,SW,2.059,2.059000015258789,2.059,2.059000015258789,2.059,2.059000015258789,2.0590000076293946
2005,328,SW,2.359,2.3589999675750732,2.359,2.3589999675750732,2.359,2.3589999675750732,2.3589999837875366
2005,329,SW,2.153,2.1530001163482666,2.153,2.1530001163482666,2.153,2.1530001163482666,2.1530000581741335
2005,330,SW,2.577,2.5769999027252197,2.577,2.5769999027252197,2.577,2.5769999027252197,2.57699995136261
2005,348,SW,2.135,2.134999990463257,2.135,2.134999990463257,2.135,2.134999990463257,2.1349999952316283
2005,349,SW,2.108,2.1080000400543213,2.108,2.1080000400543213,2.108,2.1080000400543213,2.108000020027161
2005,350,SW,2.511,2.510999917984009,2.511,2.510999917984009,2.511,2.510999917984009,2.5109999589920045
2005,351,SW,2.081,2.0810000896453857,2.081,2.0810000896453857,2.081,2.0810000896453857,2.0810000448226926
2005,352,SW,2.461,2.4609999656677246,2.461,2.4609999656677246,2.461,2.4609999656677246,2.4609999828338625
2005,353,SW,2.466,2.4660000801086426,2.466,2.4660000801086426,2.466,2.4660000801086426,2.4660000400543214
2005,354,SW,1.9,1.899999976158142,1.9,1.899999976158142,1.9,1.899999976158142,1.899999988079071
2005,371,SW,2.933,2.933000087738037,2.933,2.933000087738037,2.933,2.933000087738037,2.9330000438690185
2005,372,SW,2.045,2.0450000762939453,2.045,2.0450000762939453,2.045,2.0450000762939453,2.0450000381469726
2005,373,SW,2.314,2.313999891281128,2.314,2.313999891281128,2.314,2.313999891281128,2.313999945640564
2005,374,SW,2.042,2.0420000553131104,2.042,2.0420000553131104,2.042,2.0420000553131104,2.042000027656555
2005,375,SW,2.227,2.2269999980926514,2.227,2.2269999980926514,2.227,2.2269999980926514,2.226999999046326
2005,376,SW,2.375,2.375,2.375,2.375,2.375,2.375,2.375
2005,394,SW,2.564,2.563999891281128,2.564,2.563999891281128,2.564,2.563999891281128,2.563999945640564
2005,395,SW,2.366,2.366,2.366,2.366,2.366,2.366,2.366
2005,396,SW,2.166,2.1659998893737793,2.166,2.1659998893737793,2.166,2.1659998893737793,2.16599994468689
2005,397,SW,1.981,1.9809999465942383,1.981,1.9809999465942383,1.981,1.9809999465942383,1.980999973297119
2005,398,SW,2.09,2.0899999141693115,2.09,2.0899999141693115,2.09,2.0899999141693115,2.0899999570846557
2005,399,SW,1.876,1.8760000467300415,1.876,1.8760000467300415,1.876,1.8760000467300415,1.8760000233650207
2005,400,SW,2.057,2.056999921798706,2.057,2.056999921798706,2.057,2.056999921798706,2.056999960899353
2005,419,SW,2.676,2.6760001182556152,2.676,2.6760001182556152,2.676,2.6760001182556152,2.6760000591278077
2005,420,SW,2.734,2.7339999675750732,2.734,2.7339999675750732,2.734,2.7339999675750732,2.7339999837875366
2005,421,SW,2.724,2.7239999771118164,2.724,2.7239999771118164,2.724,2.7239999771118164,2.7239999885559083
2005,422,SW,2.618,2.618000030517578,2.618,2.618000030517578,2.618,2.618000030517578,2.6180000152587892
2005,423,SW,3.114,3.114000082015991,3.114,3.114000082015991,3.114,3.114000082015991,3.1140000410079955
2005,424,SW,2.721,2.7209999561309814,2.721,2.7209999561309814,2.721,2.7209999561309814,2.7209999780654908
2005,16,WB,1.522,1.522,1.522,1.522,1.522,1.522,1.522
2005,38,WB,1.623,1.623,1.623,1.623,1.623,1.623,1.623
2005,39,WB,1.461,1.461,1.461,1.461,1.461,1.461,1.461
2005,63,WB,1.33,1.33,1.33,1.33,1.33,1.33,1.33
2005,88,WB,1.277,1.277,1.277,1.277,1.277,1.277,1.277
2005,115,WB,1.439,1.439,1.439,1.439,1.439,1.439,1.439
2005,116,WB,1.364,1.364,1.364,1.364,1.364,1.364,1.364
2005,142,WB,1.626,1.626,1.626,1.626,1.626,1.626,1.626
2005,168,WB,1.666,1.666,1.666,1.666,1.666,1.666,1.666
2005,169,WB,1.455,1.455,1.455,1.455,1.455,1.455,1.455
2005,194,WB,1.551,1.551,1.551,1.551,1.551,1.551,1.551
2005,195,WB,1.505,1.505,1.505,1.505,1.505,1.505,1.505
2005,220,WB,1.519,1.519,1.519,1.519,1.519,1.519,1.519
2005,245,WB,1.648,1.648,1.648,1.648,1.648,1.648,1.648
2005,268,WB,1.401,1.401,1.401,1.401,1.401,1.401,1.401
2005,269,WB,1.68,1.68,1.68,1.68,1.68,1.68,1.68
2005,291,WB,1.667,1.667,1.667,1.667,1.667,1.667,1.667
2005,292,WB,NA,0,NA,NA,NA,NA,NA
2005,13,WL,4.274,4.274,4.274,4.274,4.274,4.274,4.274
2005,34,WL,3.999,3.999,3.999,3.999,3.999,3.999,3.999
2005,58,WL,3.735,3.735,3.735,3.735,3.735,3.735,3.735
2005,83,WL,3.922,3.922,3.922,3.922,3.922,3.922,3.922
2005,84,WL,3.941,3.941,3.941,3.941,3.941,3.941,3.941
2005,110,WL,4.066,4.066,4.066,4.066,4.066,4.066,4.066
2005,111,WL,4.137,4.137,4.137,4.137,4.137,4.137,4.137
2005,138,WL,3.938,3.938,3.938,3.938,3.938,3.938,3.938
2005,164,WL,3.805,3.805,3.805,3.805,3.805,3.805,3.805
2005,165,WL,3.951,3.951,3.951,3.951,3.951,3.951,3.951
2005,190,WL,4.296,4.296,4.296,4.296,4.296,4.296,4.296
2005,191,WL,3.643,3.643,3.643,3.643,3.643,3.643,3.643
2005,216,WL,4.094,4.094,4.094,4.094,4.094,4.094,4.094
2005,241,WL,4.14,4.14,4.14,4.14,4.14,4.14,4.14
2005,264,WL,4.105,4.105,4.105,4.105,4.105,4.105,4.105
2005,287,WL,4.476,4.476,4.476,4.476,4.476,4.476,4.476
2005,313,WL,4.222,4.222,4.222,4.222,4.222,4.222,4.222
2005,338,WL,3.712,3.712,3.712,3.712,3.712,3.712,3.712
2005,35,WP,2.962,2.962,2.962,2.962,2.962,2.962,2.962
2005,36,WP,3.563,3.563,3.563,3.563,3.563,3.563,3.563
2005,59,WP,2.891,2.891,2.891,2.891,2.891,2.891,2.891
2005,60,WP,2.764,2.764,2.764,2.764,2.764,2.764,2.764
2005,85,WP,3.974,3.974,3.974,3.974,3.974,3.974,3.974
2005,112,WP,3.17,3.17,3.17,3.17,3.17,3.17,3.17
2005,139,WP,3.338,3.338,3.338,3.338,3.338,3.338,3.338
2005,140,WP,3.142,3.142,3.142,3.142,3.142,3.142,3.142
2005,166,WP,3.767,3.767,3.767,3.767,3.767,3.767,3.767
2005,192,WP,3.225,3.225,3.225,3.225,3.225,3.225,3.225
2005,217,WP,3.193,3.193,3.193,3.193,3.193,3.193,3.193
2005,242,WP,3.325,3.325,3.325,3.325,3.325,3.325,3.325
2005,265,WP,0.742,0.742,0.742,0.742,NA,NA,NA
2005,266,WP,3.469,3.469,3.469,3.469,3.469,3.469,3.469
2005,288,WP,3.049,3.049,3.049,3.049,3.049,3.049,3.049
2005,289,WP,3.207,3.207,3.207,3.207,3.207,3.207,3.207
2005,314,WP,2.913,2.913,2.913,2.913,2.913,2.913,2.913
2005,315,WP,NA,0,NA,NA,NA,NA,NA
2005,5,WW,2.196,2.196000099182129,2.196,2.196000099182129,2.196,2.196000099182129,2.1960000495910643
2005,6,WW,2.425,2.424999952316284,2.425,2.424999952316284,2.425,2.424999952316284,2.424999976158142
2005,7,WW,2.34,2.3399999141693115,2.34,2.3399999141693115,2.34,2.3399999141693115,2.3399999570846557
2005,8,WW,2.245,2.244999885559082,2.245,2.244999885559082,2.245,2.244999885559082,2.244999942779541
2005,9,WW,1.808,1.8079999685287476,1.808,1.8079999685287476,1.808,1.8079999685287476,1.8079999842643737
2005,10,WW,2.739,2.739000082015991,2.739,2.739000082015991,2.739,2.739000082015991,2.7390000410079955
2005,11,WW,2.984,2.9839999675750732,2.984,2.9839999675750732,2.984,2.9839999675750732,2.9839999837875366
2005,12,WW,1.855,1.8550000190734863,1.855,1.8550000190734863,1.855,1.8550000190734863,1.8550000095367432
2005,26,WW,2.255,2.255000114440918,2.255,2.255000114440918,2.255,2.255000114440918,2.255000057220459
2005,27,WW,2.111,2.1110000610351562,2.111,2.1110000610351562,2.111,2.1110000610351562,2.1110000305175785
2005,28,WW,2.4,2.4000000953674316,2.4,2.4000000953674316,2.4,2.4000000953674316,2.400000047683716
2005,29,WW,2.363,2.36299991607666,2.363,2.36299991607666,2.363,2.36299991607666,2.36299995803833
2005,30,WW,2.086,2.0859999656677246,2.086,2.0859999656677246,2.086,2.0859999656677246,2.0859999828338625
2005,31,WW,2.255,2.255000114440918,2.255,2.255000114440918,2.255,2.255000114440918,2.255000057220459
2005,32,WW,1.852,1.8519999980926514,1.852,1.8519999980926514,1.852,1.8519999980926514,1.8519999990463258
2005,33,WW,2.82,2.819999933242798,2.82,2.819999933242798,2.82,2.819999933242798,2.819999966621399
2005,50,WW,2.711,2.7109999656677246,2.711,2.7109999656677246,2.711,2.7109999656677246,2.7109999828338625
2005,51,WW,2.092,2.0920000076293945,2.092,2.0920000076293945,2.092,2.0920000076293945,2.0920000038146975
2005,52,WW,NA,NA,NA,NA,NA,NA,NA
2005,53,WW,2.397,2.3970000743865967,2.397,2.3970000743865967,2.397,2.3970000743865967,2.3970000371932985
2005,54,WW,2.077,2.0769999027252197,2.077,2.0769999027252197,2.077,2.0769999027252197,2.07699995136261
2005,55,WW,1.826,1.8259999752044678,1.826,1.8259999752044678,1.826,1.8259999752044678,1.825999987602234
2005,56,WW,2.351,2.3510000705718994,2.351,2.3510000705718994,2.351,2.3510000705718994,2.3510000352859497
2005,57,WW,2.296,2.2960000038146973,2.296,2.2960000038146973,2.296,2.2960000038146973,2.2960000019073483
2005,76,WW,2.151,2.1510000228881836,2.151,2.1510000228881836,2.151,2.1510000228881836,2.1510000114440917
2005,77,WW,2.429,2.428999900817871,2.429,2.428999900817871,2.429,2.428999900817871,2.4289999504089357
2005,78,WW,2.18,2.180000066757202,2.18,2.180000066757202,2.18,2.180000066757202,2.180000033378601
2005,79,WW,2.136,2.135999917984009,2.136,2.135999917984009,2.136,2.135999917984009,2.1359999589920045
2005,80,WW,2.013,2.013000011444092,2.013,2.013000011444092,2.013,2.013000011444092,2.013000005722046
2005,81,WW,1.878,1.878,1.878,1.878,1.878,1.878,1.878
2005,82,WW,2.45,2.450000047683716,2.45,2.450000047683716,2.45,2.450000047683716,2.450000023841858
2005,103,WW,2.048,2.0480000972747803,2.048,2.0480000972747803,2.048,2.0480000972747803,2.04800004863739
2005,104,WW,1.963,1.9630000591278076,1.963,1.9630000591278076,1.963,1.9630000591278076,1.9630000295639038
2005,105,WW,1.9,1.899999976158142,1.9,1.899999976158142,1.9,1.899999976158142,1.899999988079071
2005,106,WW,2.653,2.6530001163482666,2.653,2.6530001163482666,2.653,2.6530001163482666,2.6530000581741335
2005,107,WW,1.63,1.6299999952316284,1.63,1.6299999952316284,1.63,1.6299999952316284,1.6299999976158142
2005,108,WW,1.787,1.7869999408721924,1.787,1.7869999408721924,1.787,1.7869999408721924,1.7869999704360962
2005,109,WW,1.847,1.847000002861023,1.847,1.847000002861023,1.847,1.847000002861023,1.8470000014305115
2005,130,WW,2.032,2.0320000648498535,2.032,2.0320000648498535,2.032,2.0320000648498535,2.0320000324249268
2005,131,WW,2.599,2.5989999771118164,2.599,2.5989999771118164,2.599,2.5989999771118164,2.5989999885559083
2005,132,WW,2.039,2.0390000343322754,2.039,2.0390000343322754,2.039,2.0390000343322754,2.0390000171661375
2005,133,WW,2.123,2.122999906539917,2.123,2.122999906539917,2.123,2.122999906539917,2.1229999532699586
2005,134,WW,1.908,1.9079999923706055,1.908,1.9079999923706055,1.908,1.9079999923706055,1.9079999961853027
2005,135,WW,1.925,1.9249999523162842,1.925,1.9249999523162842,1.925,1.9249999523162842,1.924999976158142
2005,136,WW,2.159,2.1589999198913574,2.159,2.1589999198913574,2.159,2.1589999198913574,2.1589999599456786
2005,137,WW,2.254,2.253999948501587,2.254,2.253999948501587,2.254,2.253999948501587,2.2539999742507932
2005,156,WW,2.283,2.2829999923706055,2.283,2.2829999923706055,2.283,2.2829999923706055,2.2829999961853025
2005,157,WW,1.822,1.8220000267028809,1.822,1.8220000267028809,1.822,1.8220000267028809,1.8220000133514405
2005,158,WW,1.902,1.9019999504089355,1.902,1.9019999504089355,1.902,1.9019999504089355,1.9019999752044678
2005,159,WW,2.248,2.247999906539917,2.248,2.247999906539917,2.248,2.247999906539917,2.2479999532699586
2005,160,WW,2.739,2.739000082015991,2.739,2.739000082015991,2.739,2.739000082015991,2.7390000410079955
2005,161,WW,1.958,1.9579999446868896,1.958,1.9579999446868896,1.958,1.9579999446868896,1.957999972343445
2005,162,WW,2.362,2.361999988555908,2.362,2.361999988555908,2.362,2.361999988555908,2.361999994277954
2005,163,WW,2.044,2.0439999103546143,2.044,2.0439999103546143,2.044,2.0439999103546143,2.0439999551773074
2005,182,WW,1.588,1.5880000591278076,1.588,1.5880000591278076,1.588,1.5880000591278076,1.5880000295639038
2005,183,WW,0.4398,0.4397999942302704,0.4398,0.4397999942302704,NA,NA,NA
2005,184,WW,1.942,1.9420000314712524,1.942,1.9420000314712524,1.942,1.9420000314712524,1.9420000157356263
2005,185,WW,2.158,2.1579999923706055,2.158,2.1579999923706055,2.158,2.1579999923706055,2.1579999961853025
2005,186,WW,2.249,2.249000072479248,2.249,2.249000072479248,2.249,2.249000072479248,2.2490000362396243
2005,187,WW,2.142,2.1419999599456787,2.142,2.1419999599456787,2.142,2.1419999599456787,2.141999979972839
2005,188,WW,2.369,2.36899995803833,2.369,2.36899995803833,2.369,2.36899995803833,2.368999979019165
2005,189,WW,2.388,2.388000011444092,2.388,2.388000011444092,2.388,2.388000011444092,2.388000005722046
2005,208,WW,1.944,1.944000005722046,1.944,1.944000005722046,1.944,1.944000005722046,1.944000002861023
2005,209,WW,2.035,2.0350000858306885,2.035,2.0350000858306885,2.035,2.0350000858306885,2.0350000429153443
2005,210,WW,1.988,1.9880000352859497,1.988,1.9880000352859497,1.988,1.9880000352859497,1.9880000176429748
2005,211,WW,1.609,1.6089999675750732,1.609,1.6089999675750732,1.609,1.6089999675750732,1.6089999837875366
2005,212,WW,NA,NA,NA,NA,NA,NA,NA
2005,213,WW,2.139,2.1389999389648437,2.139,2.1389999389648437,2.139,2.1389999389648437,2.1389999694824215
2005,214,WW,2.32,2.319999933242798,2.32,2.319999933242798,2.32,2.319999933242798,2.319999966621399
2005,215,WW,3.233,3.2330000400543213,3.233,3.2330000400543213,3.233,3.2330000400543213,3.233000020027161
2005,232,WW,2.468,2.4679999351501465,2.468,2.4679999351501465,2.468,2.4679999351501465,2.4679999675750732
2005,233,WW,1.952,1.9520000219345093,1.952,1.9520000219345093,1.952,1.9520000219345093,1.9520000109672546
2005,234,WW,2.331,2.3310000896453857,2.331,2.3310000896453857,2.331,2.3310000896453857,2.3310000448226926
2005,235,WW,1.623,1.6230000257492065,1.623,1.6230000257492065,1.623,1.6230000257492065,1.6230000128746034
2005,236,WW,1.888,1.8880000114440918,1.888,1.8880000114440918,1.888,1.8880000114440918,1.8880000057220458
2005,237,WW,2.168,2.1679999828338623,2.168,2.1679999828338623,2.168,2.1679999828338623,2.1679999914169312
2005,238,WW,2.003,2.003000020980835,2.003,2.003000020980835,2.003,2.003000020980835,2.0030000104904175
2005,239,WW,1.879,1.878999948501587,1.879,1.878999948501587,1.879,1.878999948501587,1.8789999742507935
2005,240,WW,2.83,2.8299999237060547,2.83,2.8299999237060547,2.83,2.8299999237060547,2.8299999618530274
2005,256,WW,1.897,1.8969999551773071,1.897,1.8969999551773071,1.897,1.8969999551773071,1.8969999775886537
2005,257,WW,2.298,2.2980000972747803,2.298,2.2980000972747803,2.298,2.2980000972747803,2.29800004863739
2005,258,WW,2.184,2.184000015258789,2.184,2.184000015258789,2.184,2.184000015258789,2.1840000076293946
2005,259,WW,1.904,1.9040000438690186,1.904,1.9040000438690186,1.904,1.9040000438690186,1.9040000219345092
2005,260,WW,1.968,1.968000054359436,1.968,1.968000054359436,1.968,1.968000054359436,1.968000027179718
2005,261,WW,2.176,2.1760001182556152,2.176,2.1760001182556152,2.176,2.1760001182556152,2.1760000591278077
2005,262,WW,2.177,2.177000045776367,2.177,2.177000045776367,2.177,2.177000045776367,2.1770000228881834
2005,263,WW,2.251,2.251,2.251,2.251,2.251,2.251,2.251
2005,279,WW,1.989,1.9889999628067017,1.989,1.9889999628067017,1.989,1.9889999628067017,1.9889999814033508
2005,280,WW,2.247,2.246999979019165,2.247,2.246999979019165,2.247,2.246999979019165,2.2469999895095825
2005,281,WW,2.239,2.239000082015991,2.239,2.239000082015991,2.239,2.239000082015991,2.2390000410079955
2005,282,WW,1.964,1.9639999866485596,1.964,1.9639999866485596,1.964,1.9639999866485596,1.9639999933242798
2005,283,WW,2.242,2.242000102996826,2.242,2.242000102996826,2.242,2.242000102996826,2.242000051498413
2005,284,WW,2.19,2.190000057220459,2.19,2.190000057220459,2.19,2.190000057220459,2.1900000286102292
2005,285,WW,1.701,1.7009999752044678,1.701,1.7009999752044678,1.701,1.7009999752044678,1.700999987602234
2005,286,WW,2.4,2.4000000953674316,2.4,2.4000000953674316,2.4,2.4000000953674316,2.400000047683716
2005,305,WW,1.822,1.8220000267028809,1.822,1.8220000267028809,1.822,1.8220000267028809,1.8220000133514405
2005,306,WW,2.133,2.132999897003174,2.133,2.132999897003174,2.133,2.132999897003174,2.132999948501587
2005,307,WW,2.356,2.3559999465942383,2.356,2.3559999465942383,2.356,2.3559999465942383,2.355999973297119
2005,308,WW,2.186,2.186000108718872,2.186,2.186000108718872,2.186,2.186000108718872,2.186000054359436
2005,309,WW,1.985,1.9850000143051147,1.985,1.9850000143051147,1.985,1.9850000143051147,1.9850000071525575
2005,310,WW,1.731,1.7309999465942383,1.731,1.7309999465942383,1.731,1.7309999465942383,1.730999973297119
2005,311,WW,2.004,2.003999948501587,2.004,2.003999948501587,2.004,2.003999948501587,2.0039999742507932
2005,312,WW,2.315,2.315000057220459,2.315,2.315000057220459,2.315,2.315000057220459,2.3150000286102292
2005,331,WW,2.178,2.177999973297119,2.178,2.177999973297119,2.178,2.177999973297119,2.1779999866485595
2005,332,WW,1.77,1.7699999809265137,1.77,1.7699999809265137,1.77,1.7699999809265137,1.7699999904632568
2005,333,WW,1.959,1.9589999914169312,1.959,1.9589999914169312,1.959,1.9589999914169312,1.9589999957084656
2005,334,WW,1.888,1.8880000114440918,1.888,1.8880000114440918,1.888,1.8880000114440918,1.8880000057220458
2005,335,WW,1.929,1.9290000200271606,1.929,1.9290000200271606,1.929,1.9290000200271606,1.9290000100135805
2005,336,WW,2.13,2.130000114440918,2.13,2.130000114440918,2.13,2.130000114440918,2.130000057220459
2005,337,WW,1.76,1.7599999904632568,1.76,1.7599999904632568,1.76,1.7599999904632568,1.7599999952316283
2005,355,WW,1.793,1.7929999828338623,1.793,1.7929999828338623,1.793,1.7929999828338623,1.7929999914169312
2005,356,WW,2.335,2.3350000381469727,2.335,2.3350000381469727,2.335,2.3350000381469727,2.3350000190734863
2005,357,WW,2.393,2.3929998874664307,2.393,2.3929998874664307,2.393,2.3929998874664307,2.3929999437332152
2005,358,WW,1.531,1.531000018119812,1.531,1.531000018119812,1.531,1.531000018119812,1.5310000090599059
2005,359,WW,2.195,2.194999933242798,2.195,2.194999933242798,2.195,2.194999933242798,2.194999966621399
2005,360,WW,2.867,2.867000102996826,2.867,2.867000102996826,2.867,2.867000102996826,2.867000051498413
2005,377,WW,2.173,2.1730000972747803,2.173,2.1730000972747803,2.173,2.1730000972747803,2.17300004863739
2005,378,WW,1.716,1.715999960899353,1.716,1.715999960899353,1.716,1.715999960899353,1.7159999804496766
2005,379,WW,2.158,2.1579999923706055,2.158,2.1579999923706055,2.158,2.1579999923706055,2.1579999961853025
2005,380,WW,2.407,2.4070000648498535,2.407,2.4070000648498535,2.407,2.4070000648498535,2.4070000324249268
2005,381,WW,2.765,2.765000104904175,2.765,2.765000104904175,2.765,2.765000104904175,2.7650000524520877
2005,401,WW,1.978,1.9780000448226929,1.978,1.9780000448226929,1.978,1.9780000448226929,1.9780000224113463
2005,402,WW,2.546,2.5460000038146973,2.546,2.5460000038146973,2.546,2.5460000038146973,2.5460000019073483
2005,425,WW,2.356,2.3559999465942383,2.356,2.3559999465942383,2.356,2.3559999465942383,2.355999973297119
2006,10,SB,1.886,1.886,1.886,1.886,1.886,1.886,1.886
2006,31,SB,2.107,2.107,2.107,2.107,2.107,2.107,2.107
2006,55,SB,1.729,1.729,1.729,1.729,1.729,1.729,1.729
2006,56,SB,1.935,1.935,1.935,1.935,1.935,1.935,1.935
2006,81,SB,1.933,1.933,1.933,1.933,1.933,1.933,1.933
2006,108,SB,1.935,1.935,1.935,1.935,1.935,1.935,1.935
2006,135,SB,2.052,2.052,2.052,2.052,2.052,2.052,2.052
2006,161,SB,1.779,1.779,1.779,1.779,1.779,1.779,1.779
2006,187,SB,1.862,1.862,1.862,1.862,1.862,1.862,1.862
2006,188,SB,2.085,2.085,2.085,2.085,2.085,2.085,2.085
2006,213,SB,NA,0,NA,NA,NA,NA,NA
2006,237,SB,2.147,2.147,2.147,2.147,2.147,2.147,2.147
2006,238,SB,1.905,1.905,1.905,1.905,1.905,1.905,1.905
2006,261,SB,2.297,2.297,2.297,2.297,2.297,2.297,2.297
2006,262,SB,2.181,2.181,2.181,2.181,2.181,2.181,2.181
2006,284,SB,1.904,1.904,1.904,1.904,1.904,1.904,1.904
2006,285,SB,1.601,1.601,1.601,1.601,1.601,1.601,1.601
2006,309,SB,1.838,1.838,1.838,1.838,1.838,1.838,1.838
2006,310,SB,1.87,1.87,1.87,1.87,1.87,1.87,1.87
2006,336,SB,1.906,1.906,1.906,1.906,1.906,1.906,1.906
2006,360,SB,2.254,2.254,2.254,2.254,2.254,2.254,2.254
2006,5,SC,5.004,4.8037,5.004,4.8037,5.004,4.8037,4.90385
2006,26,SC,4.835,4.5801,4.835,4.5801,4.835,4.5801,4.7075499999999995
2006,50,SC,4.393,4.3148,4.393,4.3148,4.393,4.3148,4.353899999999999
2006,76,SC,4.627,4.2567,4.627,4.2567,4.627,4.2567,4.4418500000000005
2006,103,SC,4.525,4.392,4.525,4.392,4.525,4.392,4.458500000000001
2006,104,SC,4.952,4.7574,4.952,4.7574,4.952,4.7574,4.854699999999999
2006,130,SC,3.647,3.5258,3.647,3.5258,3.647,3.5258,3.5864
2006,156,SC,4.723,4.6594,4.723,4.6594,4.723,4.6594,4.6912
2006,157,SC,4.915,4.6545,4.915,4.6545,4.915,4.6545,4.78475
2006,182,SC,4.318,4.2393,4.318,4.2393,4.318,4.2393,4.27865
2006,183,SC,4.546,4.4313,4.546,4.4313,4.546,4.4313,4.48865
2006,208,SC,4.894,4.6927,4.894,4.6927,4.894,4.6927,4.79335
2006,232,SC,4.494,4.3669,4.494,4.3669,4.494,4.3669,4.4304500000000004
2006,233,SC,4.357,4.3208,4.357,4.3208,4.357,4.3208,4.338900000000001
2006,256,SC,4.609,4.6067,4.609,4.6067,4.609,4.6067,4.60785
2006,257,SC,4.607,4.5819,4.607,4.5819,4.607,4.5819,4.59445
