HarvestYear,Crop,Longitude,Latitude,ID2,GrainSampleArea,GrainYieldDryPerArea,GrainCarbon,GrainNitrogen,ResidueSampleArea,ResidueMassWet,ResidueMassDry,ResidueMoistureProportion,ResidueMassDryPerArea,ResidueCarbon,ResidueNitrogen,Comments,SampleID,GrainProtein,GrainMoisture,GrainStarch,GrainWGlutDM,GrainMassDry,GrainOilDM,Field,Strip,RelativeYield,CropExists,GrainYieldDryPerAreaAvg,HarvestIndex,HIMin,HIMax,HarvestIndexAvg,AdjRSquared,DfResidual,InterceptEstimate,XEstimate,ResidueMassDryPerArea.linear,HarvestIndex.linear,ResidueMassDryPerArea.HI
2008,SW,-117.0879,46.779128,44,2.032,235.72834645669292,,2.052631578947368,2.032,513.4,485.19120879120874,0.054945054945054944,238.77520117677594,,,,,,,,,,,A,2,0.6627679339168835,1,249.65700310188498,0.49678942893548544,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.08746351,46.77928833,45,2.032,258.8582677165354,,2.0350877192982453,2.032,575.4,531.9735849056603,0.07547169811320754,261.7980240677462,,,,,,,,,,,A,3,0.804628861436741,1,249.65700310188498,0.49717687426657586,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.087064,46.779278,46,2.032,394.68503937007875,,2.1929824561403506,2.032,789.4,742.9647058823529,0.058823529411764705,365.6322371468272,,,,,,,,,,,A,3,1.0161711770787811,1,249.65700310188498,0.519105709629765,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,WC,-117.086646,46.779363,47,,185.5347460689496,,,,,,,,,,,,,,,,,,A,4,1.121672540862463,1,165.4090113735783,,0.04,0.41,0.21345141761153696,-0.24297214060265993,3,326.72786087206856,0.8701426514248349,488.1695567479378,0.27539492518185366,
2008,SW,-117.086228,46.779333,48,2.032,270.6692913385827,,2.7719298245614037,2.032,1152.4,1098.9774834437087,0.046357615894039736,540.8353757104866,,,,,,,,,,,A,5,1.1274165971221821,1,249.65700310188498,0.3335400304262405,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.08581,46.779238,49,2.032,299.21259842519686,,2.719298245614035,2.032,1283.4,1233.72,0.03870967741935484,607.1456692913385,,,,,,,,,,,A,6,1.3567250370088808,1,249.65700310188498,0.33012618639098235,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,WW,-117.08533553,46.77932123,50,2.032,349.40944881889766,,2.31578947368421,,,,,,,,,,,,,,,,B,1,1.0561669443260049,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,384.4532658138162
2008,WW,-117.08496351,46.77919681,51,2.032,447.34251968503935,,2.0701754385964914,,,,,,,,,,,,,,,,B,2,1.0160090010627127,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,492.2084769362801
2008,WW,-117.084556,46.779293,52,2.032,432.0866141732283,,2.280701754385965,,,,,,,,,,,,,,,,B,2,1.0495903505136654,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,475.4224892739867
2008,WW,-117.084138,46.779246,53,2.032,398.62204724409446,,1.8947368421052633,,,,,,,,,,,,,,,,B,3,1.0238792315568483,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,438.6016131115367
2008,WW,-117.08372,46.779309,54,2.032,278.54330708661416,,2.1929824561403506,,,,,,,,,,,,,,,,B,4,1.3305680954047363,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,306.4796457050985
2008,WW,-117.083302,46.77923,55,2.032,442.9133858267717,,1.43859649122807,,,,,,,,,,,,,,,,B,5,1.1701478460176546,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,487.33512567948526
2008,WW,-117.08290191,46.77931128,56,2.032,554.1338582677165,,1.631578947368421,,,,,,,,,,,,,,,,B,5,1.2971850147070219,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,609.7103905723338
2008,WW,-117.082466,46.779336,57,2.032,474.40944881889766,,1.701754385964912,,,,,,,,,,,,,,,,B,6,0.9409468089376989,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,521.9900679500265
2008,GB,-117.08160015,46.77925244,59,2,184,46.647,3.2092,,,,,,,,,,,,,,,,C,2,0.9861276032427568,1,155.42344706911635,,0.047,0.571,0.4131016955315052,-0.26179376855072656,3,184.39793347970956,-0.1336852008051275,159.7998565315661,0.5351951040826161,
2008,GB,-117.081212,46.779279,60,2,120.5,46.561,3.544,,,,,,,,,,,,,,,,C,2,1.0605253199372884,1,155.42344706911635,,0.047,0.571,0.4131016955315052,-0.26179376855072656,3,184.39793347970956,-0.1336852008051275,168.2888667826917,0.4172598526475539,
2008,SB,-117.080794,46.779135,61,2.032,156.00393700787401,44.41,1.2842,,,,,,,,,,,,,,,,C,3,1.295958068639128,1,322.60153336096147,,0.09,0.578,0.4462143145097101,0.9316163339855632,3,187.53449153657783,0.6948125315834974,295.92798194601124,0.34519344720989387,
2008,SB,-117.08039988,46.77941847,62,2.032,422.73622047244095,44.901,1.7065,,,,,,,,,,,,,,,,C,3,1.2186238663965498,1,322.60153336096147,,0.09,0.578,0.4462143145097101,0.9316163339855632,3,187.53449153657783,0.6948125315834974,481.25691507507406,0.4676321133969732,
2008,WT,-117.079958,46.779369,63,2.032,494.09448818897636,44.507,1.9449,2.032,1423.4,1270.1107692307692,0.1076923076923077,625.0545124167171,,,,,,,,,,,C,4,1.2648582915049147,1,381.58902012248467,0.4414912472973376,0.279,0.507,0.46704742451234593,0.196995147240265,3,148.95446486677406,0.7797889042102822,,,
2008,SC,-117.07954,46.779333,64,2.032,134.3503937007874,59.661,4.3401,,,,,,,,,,,,,,,,C,5,1.0194093920707408,1,154.1291713535808,,0.04,0.496,0.3284796968039812,0.8702404891476838,3,-68.36124665227405,2.6314371316548724,285.17336798442875,0.32024501582724496,
2008,SP,-117.079122,46.779254,65,2,196.5,45.095,3.92,,,,,,,,,,,,,,,,C,6,1.0396126931831824,1,165.9090909090909,,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,195.3527904179132,0.5014638272460218,
2008,SP,-117.07873385,46.77928646,66,2,206,45.087,3.7238,,,,,,,,,,,,,,,,C,6,0.9960987699084246,1,165.9090909090909,,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,205.49288329924846,0.5006161913380927,
2008,SP,-117.078286,46.779271,67,2,207,45.119,3.4946,2,473.19999999999993,417.16315789473674,0.11842105263157894,208.58157894736837,,,,,,,,,,,C,7,0.908273601227711,1,165.9090909090909,0.4980971498407432,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,,,
2008,SW,-117.088231,46.779439000000004,68,2.032,181.59448818897638,,2.719298245614035,2.032,1066.4,994.4343558282209,0.06748466257668712,489.38698613593544,,,,,,,,,,,A,1,1.1072042015920338,1,249.65700310188498,0.2706400923686937,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.087813,46.779414,69,2.032,214.07480314960628,,2.1929824561403506,2.032,735.4,662.4677685950413,0.09917355371900827,326.01760265504004,,,,,,,,,,,A,2,0.7585677342248769,1,249.65700310188498,0.3963669935900525,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.087395,46.779587,70,2.032,303.64173228346453,,1.8771929824561402,2.032,744.4,692.4651162790698,0.06976744186046512,340.780076908991,,,,,,,,,,,A,2,0.8329307946377636,1,249.65700310188498,0.4711847550038183,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.086977,46.779564,71,2.032,312.5,,2.0701754385964914,2.032,691.4,652.9888888888888,0.05555555555555555,321.3527996500437,,,,,,,,,,,A,3,0.9953374765050071,1,249.65700310188498,0.4930166754371587,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,WC,-117.086559,46.779649,72,,189.13599439944025,,,,,,,,,,,,,,,,,,A,4,1.1434443191989963,1,165.4090113735783,,0.04,0.41,0.21345141761153696,-0.24297214060265993,3,326.72786087206856,0.8701426514248349,491.3031565186702,0.27796165776798815,
2008,WC,-117.08617246,46.77963697,73,,188.3275344120208,,,,,,,,,,,,,,,,,,A,4,1.1385566774634832,1,165.4090113735783,,0.04,0.41,0.21345141761153696,-0.24297214060265993,3,326.72786087206856,0.8701426514248349,490.5996810016462,0.27738987351873023,
2008,SW,-117.08569155,46.77950963,74,2.032,275.59055118110234,,2.578947368421052,2.032,1223.4,1141.8400000000001,0.06666666666666667,561.9291338582677,,,,,,,,,,,A,6,1.3398619448426667,1,249.65700310188498,0.3290556103981573,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.085305,46.779642,75,2.032,366.14173228346453,,2.789473684210526,2.032,1226.4,1138.0992,0.072,560.088188976378,,,,,,,,,,,A,6,1.2563612089401779,1,249.65700310188498,0.3953032868830718,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,WW,-117.084887,46.77949,76,2.032,275.59055118110234,,2.3859649122807016,,,,,,,,,,,,,,,,B,1,1.022446551019246,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,303.2307448672352
2008,WW,-117.084469,46.779579,77,2.032,406.003937007874,,2.245614035087719,,,,,,,,,,,,,,,,B,2,0.9823211552269956,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,446.7238652061949
2008,WW,-117.084051,46.779532,78,2.032,268.7007874015748,,2.7017543859649122,,,,,,,,,,,,,,,,B,3,1.05454755826517,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,295.64997624555446
2008,WW,-117.083633,46.779595,79,2.032,274.6062992125984,,1.719298245614035,,,,,,,,,,,,,,,,B,3,0.9158022048631945,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,302.14777792128086
2008,WW,-117.083215,46.779516,80,2.032,343.996062992126,,2.263157894736842,,,,,,,,,,,,,,,,B,4,1.3157376362766788,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,378.49694761106696
2008,WW,-117.082797,46.779585,81,2.032,347.93307086614175,,2.1052631578947367,,,,,,,,,,,,,,,,B,5,1.0771196317978684,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,382.8288153948846
2008,WW,-117.082379,46.779622,82,2.032,437.99212598425197,,1.789473684210526,,,,,,,,,,,,,,,,B,6,1.0055967928444678,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,481.92029094971326
2008,GB,-117.081125,46.779565,85,2,184.5,46.505,3.0437,,,,,,,,,,,,,,,,C,2,1.069231645571943,1,155.42344706911635,,0.047,0.571,0.4131016955315052,-0.26179376855072656,3,184.39793347970956,-0.1336852008051275,159.73301393116355,0.5359741585880968,
2008,SB,-117.080707,46.779421,86,2.032,370.0787401574803,44.975,1.8403,,,,,,,,,,,,,,,,C,3,1.116678839089475,1,322.60153336096147,,0.09,0.578,0.4462143145097101,0.9316163339855632,3,187.53449153657783,0.6948125315834974,444.66983787062804,0.454224468919187,
2008,SB,-117.080289,46.779684,87,2.032,411.90944881889766,44.834,1.6557,2.032,1075.4,954.691836734694,0.11224489795918367,469.8286598103809,,,,,,,,,,,C,3,1.0643096479258873,1,322.60153336096147,0.4671562278954221,0.09,0.578,0.4462143145097101,0.9316163339855632,3,187.53449153657783,0.6948125315834974,,,
2008,WT,-117.079871,46.779655,88,2.032,405.51181102362204,44.567,1.7939,2.032,1065.4,941.5162790697675,0.11627906976744186,463.3446255264604,,,,,,,,,,,C,4,1.106249942621725,1,381.58902012248467,0.4667190043889922,0.279,0.507,0.46704742451234593,0.196995147240265,3,148.95446486677406,0.7797889042102822,,,
2008,SC,-117.07944702,46.77960671,89,2.032,139.27165354330708,61.477,3.9994,,,,,,,,,,,,,,,,C,5,0.9149585970161194,1,154.1291713535808,,0.04,0.496,0.3284796968039812,0.8702404891476838,3,-68.36124665227405,2.6314371316548724,298.12335386855705,0.3184116214938063,
2008,SC,-117.079035,46.77954,90,2.032,186.0236220472441,60.907,4.2885,2.032,1026.4,902.5803174603175,0.12063492063492064,444.18322709661294,,,,,,,,,,,C,5,0.9658707803500544,1,154.1291713535808,0.2951786739543679,0.04,0.496,0.3284796968039812,0.8702404891476838,3,-68.36124665227405,2.6314371316548724,,,
2008,SP,-117.078617,46.779552,91,2,202.5,44.676,3.4764,,,,,,,,,,,,,,,,C,6,1.0300669747863505,1,165.9090909090909,,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,201.75705960612495,0.5009188960046844,
2008,SP,-117.078199,46.779557,92,2,230,44.965,3.4669,,,,,,,,,,,,,,,,C,7,1.2424674756374565,1,165.9090909090909,,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,231.1099600520954,0.49879642585472456,
2008,SC,-117.077781,46.779494,93,2.032,166.33858267716536,59.775,3.6296,,,,,,,,,,,,,,,,C,8,0.8839896274891521,1,154.1291713535808,,0.04,0.496,0.3284796968039812,0.8702404891476838,3,-68.36124665227405,2.6314371316548724,369.34827623126284,0.3105145849874203,
2008,SC,-117.077363,46.779658,94,2.032,125,62.401,4.5056,,,,,,,,,,,,,,,,C,8,0.7397344023789477,1,154.1291713535808,,0.04,0.496,0.3284796968039812,0.8702404891476838,3,-68.36124665227405,2.6314371316548724,260.56839480458495,0.32419669683598656,
2008,SW,-117.08807304,46.77971682,95,,,,,,,,,,,,,,,,,,,,A,1,1.085863311322934,0,249.65700310188498,,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.087663,46.7797,96,2.032,91.04330708661418,,2.2982456140350878,2.032,655.4,615.9774436090225,0.06015037593984962,303.13850571310167,,,,,,,,,,,A,1,1.0085656398959233,1,249.65700310188498,0.23096780249694923,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.087245,46.779873,97,2.032,155.01968503937007,45.089,2.2731,2.032,576.4,537.454054054054,0.06756756756756757,264.495105341562,,,,,,,,,,,A,2,0.7564173323043396,1,249.65700310188498,0.36952138182924976,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.086827,46.77985,98,2.032,266.73228346456693,,2.1228070175438596,2.032,830.4,777.0171428571429,0.06428571428571428,382.3903262092238,,,,,,,,,,,A,3,1.045536503163792,1,249.65700310188498,0.410912021071967,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.086409,46.779935,99,2.032,293.3070866141732,,2.3508771929824563,2.032,654.4,625.1857142857143,0.044642857142857144,307.6701349831271,,,,,,,,,,,A,3,1.0810060205647947,1,249.65700310188498,0.4880502556063779,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,WC,-117.085991,46.779905,100,2.032,381.8897637795275,62.309,3.3564,,,,,,,,,,,,,,,,A,4,1.2039667632104165,1,165.4090113735783,,0.04,0.41,0.21345141761153696,-0.24297214060265993,3,326.72786087206856,0.8701426514248349,659.0264324791906,0.36687849142142603,
2008,SW,-117.085573,46.77981,101,2.032,318.8976377952756,,2.8421052631578947,2.032,1188.4,1072.6467532467534,0.09740259740259741,527.8773391962369,,,,,,,,,,,A,5,1.1236386888269978,1,249.65700310188498,0.37660257619831866,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.085155,46.779928,102,2.032,163.8779527559055,,2.4912280701754383,2.032,914.4,861.0043795620437,0.058394160583941604,423.7226277372262,,,,,,,,,,,A,6,1.0832270666999273,1,249.65700310188498,0.2788934493876339,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,WW,-117.084737,46.779776,103,2.032,117.61811023622047,,2.4210526315789473,,,,,,,,,,,,,,,,B,1,0.8891147808156677,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,129.41455004155222
2008,WW,-117.08434522,46.77988297,104,2.032,375.98425196850394,,2.1228070175438596,,,,,,,,,,,,,,,,B,1,1.0212706263298872,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,413.69337335458533
2008,WW,-117.083901,46.779818,105,2.032,231.79133858267716,,2.017543859649123,,,,,,,,,,,,,,,,B,2,0.8192378847092344,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,255.03871577226397
2008,WW,-117.083483,46.779881,106,2.032,281.496062992126,,2.052631578947368,,,,,,,,,,,,,,,,B,3,0.9331864312722828,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,309.7285465429618
2008,WW,-117.083065,46.779802,107,2.032,190.94488188976376,,1.3859649122807018,,,,,,,,,,,,,,,,B,4,0.8280096222134654,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,210.09558751515587
2008,WW,-117.082647,46.779871,108,2.032,257.87401574803147,,1.736842105263158,,,,,,,,,,,,,,,,B,5,1.0894104233863129,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,283.7373398400559
2008,WW,-117.08219348,46.77987977,109,2.032,401.5748031496063,,2.1929824561403506,,,,,,,,,,,,,,,,B,6,1.0146222288454287,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,441.8505139494
2008,GB,-117.080975,46.779851,112,2,171.5,46.772,3.2042,2,368.19999999999993,319.3571428571428,0.1326530612244898,159.6785714285714,,,,,,,,,,,C,2,0.9098384422714381,1,155.42344706911635,0.5178475142887955,0.047,0.571,0.4131016955315052,-0.26179376855072656,3,184.39793347970956,-0.1336852008051275,,,
2008,SB,-117.08053909,46.77969063,113,2.032,311.51574803149606,44.814,1.8515,,,,,,,,,,,,,,,,C,3,1.0311311861142431,1,322.60153336096147,,0.09,0.578,0.4462143145097101,0.9316163339855632,3,187.53449153657783,0.6948125315834974,403.97953705446855,0.4353847670625368,
2008,SB,-117.080139,46.77997,114,2.032,182.57874015748033,45.097,1.9833,,,,,,,,,,,,,,,,C,3,0.8229460491571592,1,322.60153336096147,,0.09,0.578,0.4462143145097101,0.9316163339855632,3,187.53449153657783,0.6948125315834974,314.3924881987223,0.3673829182453548,
2008,WT,-117.07970309,46.77992463,115,2.032,296.751968503937,44.096,1.4775,,,,,,,,,,,,,,,,C,4,0.9249490888590031,1,381.58902012248467,,0.279,0.507,0.46704742451234593,0.196995147240265,3,148.95446486677406,0.7797889042102822,380.3583572087033,0.4382623587841665,
2008,WT,-117.079303,46.779905,116,2.032,282.9724409448819,44.187,1.6921,,,,,,,,,,,,,,,,C,4,1.0683752247257277,1,381.58902012248467,,0.279,0.507,0.46704742451234593,0.196995147240265,3,148.95446486677406,0.7797889042102822,369.6132345128923,0.4336173035768569,
2008,SC,-117.078885,46.779826,117,2.032,161.41732283464566,60.711,4.0126,2.032,938.4,827.8028571428571,0.11785714285714285,407.3832958380202,,,,,,,,,,,C,5,0.9143874235088744,1,154.1291713535808,0.28378542064761414,0.04,0.496,0.3284796968039812,0.8702404891476838,3,-68.36124665227405,2.6314371316548724,,,
2008,SP,-117.078467,46.779838,118,2,211,45.12,3.6752,,,,,,,,,,,,,,,,C,6,0.987648377975549,1,165.9090909090909,,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,210.8297742894249,0.5002017706204616,
2008,SP,-117.07801916,46.77982663,119,2,188,44.967,3.5084,,,,,,,,,,,,,,,,C,7,1.0408827953874429,1,165.9090909090909,,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,186.28007573461326,0.5022976433650802,
2008,SP,-117.077631,46.77978,120,2,170.5,44.87,3.4827,2,367.19999999999993,320.5714285714285,0.12698412698412698,160.28571428571425,,,,,,,,,,,C,7,0.8786555425070125,1,165.9090909090909,0.5154394299287411,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,,,
2008,SC,-117.077213,46.779944,121,2.032,64.96062992125984,62.875,4.4556,2.032,270.4,233.9174603174603,0.1349206349206349,115.11686039245093,,,,,,,,,,,C,8,0.5461918959472919,1,154.1291713535808,0.36073709050527486,0.04,0.496,0.3284796968039812,0.8702404891476838,3,-68.36124665227405,2.6314371316548724,,,
2008,SW,-117.087699,46.779986,122,2.032,145.66929133858267,,2.8596491228070176,2.032,972.4,905.593893129771,0.06870229007633588,445.66628598906055,,,,,,,,,,,A,1,0.9474047947263324,1,249.65700310188498,0.24633946767906237,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.087281,46.780159,123,2.032,216.04330708661416,,3.0175438596491224,2.032,1042.4,967.9428571428573,0.07142857142857142,476.3498312710912,,,,,,,,,,,A,1,1.2394905125720954,1,249.65700310188498,0.31202404402656214,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.086863,46.780136,124,2.032,262.79527559055117,,2.017543859649123,2.032,672.4,621.546218487395,0.07563025210084033,305.8790445311983,,,,,,,,,,,A,2,0.8379090028584651,1,249.65700310188498,0.4621191186095557,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.086445,46.780221,125,2.032,337.59842519685037,,2.3508771929824563,2.032,967.4,895.0710280373831,0.07476635514018691,440.48771064831845,,,,,,,,,,,A,3,1.050256715362523,1,249.65700310188498,0.43388310065458996,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,WC,-117.08601127,46.78018382,126,2.032,261.31889763779526,63.052,2.8841,2.032,,,0.13602941176470587,,,,,,,,,,,,A,4,0.8789316326765941,1,165.4090113735783,,0.04,0.41,0.21345141761153696,-0.24297214060265993,3,326.72786087206856,0.8701426514248349,554.1125793300348,0.32046702269761,
2008,SW,-117.08559328,46.78008882,127,2.032,181.59448818897638,,3.0175438596491224,2.032,937.4,823.0829268292683,0.12195121951219512,405.0604954868447,,,,,,,,,,,A,5,1.0276534823519952,1,249.65700310188498,0.30954222369535594,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.085191,46.780214,128,2.032,221.94881889763778,,2.6140350877192984,2.032,1222.4,1136.1129411764707,0.07058823529411765,559.1106993978694,,,,,,,,,,,A,5,0.99140599650036,1,249.65700310188498,0.28416377202852977,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,SW,-117.084773,46.780062,129,2.032,176.1811023622047,,2.789473684210526,2.032,994.4,704.6929133858268,0.29133858267716534,346.7976935953872,,,,,,,,,,,A,6,1.1686220724518048,1,249.65700310188498,0.33688001066966994,0.08,0.602,0.3647639043708309,0.019540114929351815,97,371.0238915744491,0.25776338257626363,,,
2008,WW,-117.084355,46.780151,130,2.032,141.73228346456693,,2.2105263157894735,,,,,,,,,,,,,,,,B,1,0.8941281874694358,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,155.9472402174353
2008,WW,-117.083937,46.780104,131,2.032,231.79133858267716,,2.3684210526315788,,,,,,,,,,,,,,,,B,2,0.8725011767716188,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,255.03871577226397
2008,WW,-117.083519,46.780167,132,2.032,138.28740157480314,,2.263157894736842,,,,,,,,,,,,,,,,B,2,0.8504152064481458,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,152.15685590659484
2008,WW,-117.083101,46.780088,133,2.032,73.81889763779527,,2.280701754385965,,,,,,,,,,,,,,,,B,3,0.9375652314987346,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,81.22252094658087
2008,WW,-117.082683,46.780157,134,2.032,182.57874015748033,,2.5087719298245617,,,,,,,,,,,,,,,,B,4,1.1815173249405204,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,200.8903684745434
2008,WW,-117.082265,46.780194,135,2.032,282.4803149606299,,1.912280701754386,,,,,,,,,,,,,,,,B,5,1.040092333368991,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,310.81151348891615
2008,WW,-117.081847,46.779996,136,2.032,541.3385826771654,,1.719298245614035,,,,,,,,,,,,,,,,B,6,1.0437714015297397,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,595.6318202749266
2008,WW,-117.08145287,46.78014727,137,2.032,318.40551181102364,,2.31578947368421,,,,,,,,,,,,,,,,B,6,0.9053056196471355,1,343.241998983998,,0.08,0.641,0.4761237243041722,,,,,,,350.3398070162523
2008,GB,-117.080593,46.779993,139,2,128,46.35,2.8844,,,,,,,,,,,,,,,,C,2,0.6901332427550607,1,155.42344706911635,,0.047,0.571,0.4131016955315052,-0.26179376855072656,3,184.39793347970956,-0.1336852008051275,167.28622777665325,0.4334777174125975,
2008,GB,-117.080175,46.780256,140,2,123.5,46.645,2.8864,,,,,,,,,,,,,,,,C,2,0.7141976909624532,1,155.42344706911635,,0.047,0.571,0.4131016955315052,-0.26179376855072656,3,184.39793347970956,-0.1336852008051275,167.88781118027632,0.42383378872218097,
2008,SB,-117.079757,46.780226999999996,141,2.032,236.71259842519686,46.877,3.3605,,,,,,,,"there is a residue sub sample dry weight for this sample, but no residue subsample wet or corresponding total residue weights?",,,,,,,,C,3,0.8203811039149368,1,322.60153336096147,,0.09,0.578,0.4462143145097101,0.9316163339855632,3,187.53449153657783,0.6948125315834974,352.00537130609666,0.4020814899420154,
2008,WT,-117.079339,46.780191,142,2.032,298.7204724409449,44.332,1.5241,2.032,987.4,863.975,0.125,425.1845472440945,,,,,,,,,,,C,4,0.9494771783957319,1,381.58902012248467,0.4126514726626897,0.279,0.507,0.46704742451234593,0.196995147240265,3,148.95446486677406,0.7797889042102822,,,
2008,SC,-117.0789031,46.78010382,143,2.032,121.55511811023622,63.695,3.9892,,,,,,,,,,,,,,,,C,5,0.8175318861873525,1,154.1291713535808,,0.04,0.496,0.3284796968039812,0.8702404891476838,3,-68.36124665227405,2.6314371316548724,251.5034046856952,0.32583391259694844,
2008,SC,-117.078503,46.780124,144,2.032,122.04724409448819,62.666,4.0101,,,,,,,,,,,,,,,,C,5,0.8014061282921762,1,154.1291713535808,,0.04,0.496,0.3284796968039812,0.8702404891476838,3,-68.36124665227405,2.6314371316548724,252.79840327410804,0.3255933340863252,
2008,SP,-117.078085,46.780129,145,2,163.5,44.849,3.4795,,,,,,,,,,,,,,,,C,6,0.7830609721424284,1,165.9090909090909,,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,160.1293098827487,0.505207640368656,
2008,SP,-117.077667,46.780066,146,2,47,45.104,3.5057,,,,,,,,,,,,,,,,C,7,0.6916184524742517,1,165.9090909090909,,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,35.7797498116375,0.5677717087445528,
2008,SP,-117.077249,46.78023,147,2,108.5,44.734,3.2298,,,,,,,,,,,,,,,,C,7,0.5422936371352888,1,165.9090909090909,,0.03,0.57,0.5037130391217601,0.9262808165568516,3,-14.387025496021078,1.067378198035289,101.42350899080778,0.516854927404777,
